,CLDATE,SNWD,SNOW,ORIGIN_CITY_NAME,AIRLINE_ID,DEST_CITY_NAME,WEATHER_DELAY,FL_DATE
4598,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-16
4599,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-16
4600,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-16
4601,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-16
4602,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Denver, CO",,2016-01-16
4603,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Houston, TX",,2016-01-16
4604,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Austin, TX",,2016-01-16
4605,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-16
4606,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-16
4607,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Richmond, VA",,2016-01-16
4608,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-16
4609,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Jacksonville, FL",,2016-01-16
4610,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-16
4611,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-16
4612,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-16
4613,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-16
4614,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-16
4615,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Charlotte, NC",,2016-01-16
4616,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Richmond, VA",,2016-01-16
4617,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-16
4618,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",0.0,2016-01-16
4619,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-16
4620,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Richmond, VA",,2016-01-16
4621,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-16
4622,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-16
4623,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-16
4624,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Charleston, SC",,2016-01-16
4625,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-16
4626,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-16
4627,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-16
4628,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-16
4629,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-16
4630,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-16
4631,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-16
4632,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-16
4633,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-16
4634,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-16
4635,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-16
4636,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-16
4637,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-16
4638,2016-01-16,0.0,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",0.0,2016-01-16
4639,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-16
4640,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-16
4641,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-16
4642,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-16
4643,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-16
4644,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-16
4645,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-16
4646,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-16
4647,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-16
4648,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",0.0,2016-01-16
4649,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-16
4650,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-16
4651,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-16
4652,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-16
4653,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-16
4654,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-16
4655,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"Los Angeles, CA",,2016-01-16
4656,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-16
4657,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-16
4658,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-16
4659,2016-01-16,0.0,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-16
4660,2016-01-16,0.0,0.0,"Boston, MA",20366.0,"Cleveland, OH",,2016-01-16
4661,2016-01-16,0.0,0.0,"Boston, MA",20366.0,"Newark, NJ",0.0,2016-01-16
4662,2016-01-16,0.0,0.0,"Boston, MA",20366.0,"Richmond, VA",,2016-01-16
4663,2016-01-16,0.0,0.0,"Boston, MA",20366.0,"Detroit, MI",,2016-01-16
4664,2016-01-16,0.0,0.0,"Boston, MA",20416.0,"Fort Myers, FL",,2016-01-16
4665,2016-01-16,0.0,0.0,"Boston, MA",20416.0,"Myrtle Beach, SC",,2016-01-16
4666,2016-01-16,0.0,0.0,"Boston, MA",20416.0,"Atlanta, GA",,2016-01-16
4667,2016-01-16,0.0,0.0,"Boston, MA",20416.0,"Fort Lauderdale, FL",0.0,2016-01-16
4668,2016-01-16,0.0,0.0,"Boston, MA",20416.0,"Las Vegas, NV",,2016-01-16
4669,2016-01-16,0.0,0.0,"Boston, MA",20416.0,"West Palm Beach/Palm Beach, FL",,2016-01-16
4670,2016-01-16,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-16
4671,2016-01-16,0.0,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-16
4672,2016-01-16,0.0,0.0,"Boston, MA",19977.0,"San Francisco, CA",0.0,2016-01-16
4673,2016-01-16,0.0,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-16
4674,2016-01-16,0.0,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-16
4675,2016-01-17,0.0,0.4,"Boston, MA",20416.0,"Fort Myers, FL",,2016-01-17
4676,2016-01-17,0.0,0.4,"Boston, MA",20416.0,"Myrtle Beach, SC",0.0,2016-01-17
4677,2016-01-17,0.0,0.4,"Boston, MA",20416.0,"Atlanta, GA",,2016-01-17
4678,2016-01-17,0.0,0.4,"Boston, MA",20416.0,"Fort Lauderdale, FL",0.0,2016-01-17
4679,2016-01-17,0.0,0.4,"Boston, MA",20416.0,"Las Vegas, NV",0.0,2016-01-17
4680,2016-01-17,0.0,0.4,"Boston, MA",20416.0,"West Palm Beach/Palm Beach, FL",0.0,2016-01-17
4681,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-17
4682,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Denver, CO",,2016-01-17
4683,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Washington, DC",,2016-01-17
4684,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Denver, CO",,2016-01-17
4685,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"San Francisco, CA",0.0,2016-01-17
4686,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Denver, CO",,2016-01-17
4687,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Chicago, IL",,2016-01-17
4688,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Houston, TX",,2016-01-17
4689,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Chicago, IL",,2016-01-17
4690,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Newark, NJ",,2016-01-17
4691,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Houston, TX",,2016-01-17
4692,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Houston, TX",,2016-01-17
4693,2016-01-17,0.0,0.4,"Boston, MA",21171.0,"San Francisco, CA",,2016-01-17
4694,2016-01-17,0.0,0.4,"Boston, MA",21171.0,"San Francisco, CA",0.0,2016-01-17
4695,2016-01-17,0.0,0.4,"Boston, MA",21171.0,"San Francisco, CA",0.0,2016-01-17
4696,2016-01-17,0.0,0.4,"Boston, MA",21171.0,"Los Angeles, CA",,2016-01-17
4697,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"Chicago, IL",,2016-01-17
4698,2016-01-17,0.0,0.4,"Boston, MA",19977.0,"San Francisco, CA",0.0,2016-01-17
4699,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Atlanta, GA",,2016-01-17
4700,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Austin, TX",,2016-01-17
4701,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Nashville, TN",,2016-01-17
4702,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4703,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4704,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4705,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4706,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4707,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4708,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Baltimore, MD",,2016-01-17
4709,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Columbus, OH",,2016-01-17
4710,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Dallas, TX",,2016-01-17
4711,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Denver, CO",,2016-01-17
4712,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Houston, TX",,2016-01-17
4713,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Houston, TX",,2016-01-17
4714,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Indianapolis, IN",,2016-01-17
4715,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Indianapolis, IN",,2016-01-17
4716,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Kansas City, MO",,2016-01-17
4717,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Kansas City, MO",,2016-01-17
4718,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Chicago, IL",,2016-01-17
4719,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Chicago, IL",,2016-01-17
4720,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Chicago, IL",,2016-01-17
4721,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"Milwaukee, WI",,2016-01-17
4722,2016-01-17,0.0,0.4,"Boston, MA",19393.0,"St. Louis, MO",,2016-01-17
4723,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4724,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Detroit, MI",,2016-01-17
4725,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4726,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-17
4727,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-17
4728,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Los Angeles, CA",,2016-01-17
4729,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4730,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4731,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4732,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4733,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4734,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Detroit, MI",,2016-01-17
4735,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4736,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4737,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-17
4738,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4739,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4740,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4741,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Orlando, FL",,2016-01-17
4742,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Orlando, FL",0.0,2016-01-17
4743,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-17
4744,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-17
4745,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"Detroit, MI",,2016-01-17
4746,2016-01-17,0.0,0.4,"Boston, MA",19790.0,"New York, NY",,2016-01-17
4747,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-17
4748,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-17
4749,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-17
4750,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-17
4751,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4752,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4753,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"New York, NY",,2016-01-17
4754,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"New York, NY",,2016-01-17
4755,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"New York, NY",,2016-01-17
4756,2016-01-17,0.0,0.4,"Boston, MA",20366.0,"Cleveland, OH",0.0,2016-01-17
4757,2016-01-17,0.0,0.4,"Boston, MA",20366.0,"Cleveland, OH",,2016-01-17
4758,2016-01-17,0.0,0.4,"Boston, MA",20366.0,"Newark, NJ",,2016-01-17
4759,2016-01-17,0.0,0.4,"Boston, MA",20366.0,"Detroit, MI",,2016-01-17
4760,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4761,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-17
4762,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4763,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-17
4764,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-17
4765,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-17
4766,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"New York, NY",,2016-01-17
4767,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-17
4768,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-17
4769,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4770,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",,2016-01-17
4771,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-17
4772,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",,2016-01-17
4773,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",,2016-01-17
4774,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4775,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-17
4776,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4777,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-17
4778,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4779,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-17
4780,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-17
4781,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-17
4782,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Chicago, IL",,2016-01-17
4783,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-17
4784,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-17
4785,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4786,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Philadelphia, PA",0.0,2016-01-17
4787,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",0.0,2016-01-17
4788,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4789,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-17
4790,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Philadelphia, PA",1.0,2016-01-17
4791,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4792,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4793,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-17
4794,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-17
4795,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4796,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4797,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4798,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-17
4799,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"New York, NY",,2016-01-17
4800,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-17
4801,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4802,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4803,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-17
4804,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4805,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-17
4806,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Washington, DC",,2016-01-17
4807,2016-01-17,0.0,0.4,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-17
4808,2016-01-17,0.0,0.4,"Boston, MA",19930.0,"San Diego, CA",,2016-01-17
4809,2016-01-17,0.0,0.4,"Boston, MA",19930.0,"Seattle, WA",,2016-01-17
4810,2016-01-17,0.0,0.4,"Boston, MA",19930.0,"Portland, OR",,2016-01-17
4811,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-17
4812,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-17
4813,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Seattle, WA",,2016-01-17
4814,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Phoenix, AZ",,2016-01-17
4815,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"New York, NY",,2016-01-17
4816,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"San Diego, CA",,2016-01-17
4817,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"San Francisco, CA",0.0,2016-01-17
4818,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Cleveland, OH",,2016-01-17
4819,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Los Angeles, CA",0.0,2016-01-17
4820,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4821,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Tampa, FL",0.0,2016-01-17
4822,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"New York, NY",0.0,2016-01-17
4823,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-17
4824,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Sarasota/Bradenton, FL",,2016-01-17
4825,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-17
4826,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Las Vegas, NV",0.0,2016-01-17
4827,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Charlotte Amalie, VI",,2016-01-17
4828,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-17
4829,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"San Francisco, CA",0.0,2016-01-17
4830,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"San Juan, PR",0.0,2016-01-17
4831,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-17
4832,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4833,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"New York, NY",,2016-01-17
4834,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-17
4835,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Orlando, FL",,2016-01-17
4836,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-17
4837,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4838,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Tampa, FL",,2016-01-17
4839,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Denver, CO",62.0,2016-01-17
4840,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Baltimore, MD",,2016-01-17
4841,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Houston, TX",0.0,2016-01-17
4842,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Austin, TX",,2016-01-17
4843,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Philadelphia, PA",0.0,2016-01-17
4844,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-17
4845,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Las Vegas, NV",,2016-01-17
4846,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Richmond, VA",,2016-01-17
4847,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-17
4848,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4849,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Jacksonville, FL",,2016-01-17
4850,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Dallas/Fort Worth, TX",,2016-01-17
4851,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Detroit, MI",,2016-01-17
4852,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-17
4853,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-17
4854,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Jacksonville, FL",,2016-01-17
4855,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-17
4856,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"New York, NY",0.0,2016-01-17
4857,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Detroit, MI",,2016-01-17
4858,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Charlotte, NC",0.0,2016-01-17
4859,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Richmond, VA",0.0,2016-01-17
4860,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"New York, NY",,2016-01-17
4861,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-17
4862,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Baltimore, MD",0.0,2016-01-17
4863,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Charlotte, NC",,2016-01-17
4864,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Orlando, FL",0.0,2016-01-17
4865,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Richmond, VA",,2016-01-17
4866,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-17
4867,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-17
4868,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-17
4869,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Raleigh/Durham, NC",0.0,2016-01-17
4870,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4871,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Charleston, SC",,2016-01-17
4872,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-17
4873,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4874,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Washington, DC",,2016-01-17
4875,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Detroit, MI",34.0,2016-01-17
4876,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-17
4877,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-17
4878,2016-01-17,0.0,0.4,"Boston, MA",20409.0,"Orlando, FL",0.0,2016-01-17
