"AIRLINE_ID","CARRIER_NAME","REGION",
20153,"Ethiopian Airlines","International",
20154,"Airbus Transport Internat'l","International",
20155,"Linea Aeropostal Venezolana","International",
20155,"Aeropostal Alas De Venezuel","International",
20156,"ABSA-Aerolinhas Brasileiras","International",
20157,"Swiss World Airways","International",
20158,"Av Center Inc.","Domestic",
20159,"Express Air d/b/a Sunrise","Domestic",
20160,"Braniff Inc.","Latin America",
20160,"Braniff Inc.","Domestic",
20161,"Britannia Airways GmbH","International",
20162,"Air Tahiti Nui","International",
20163,"Translux Intl Airlines","International",
20164,"Accessair Holdings","Domestic",
20165,"Queen Air","International",
20166,"Gulf And Caribbean Cargo","International",
20166,"Gulf And Caribbean Cargo","Domestic",
20166,"Gulf And Caribbean Cargo","System",
20166,"Gulf And Caribbean Cargo","International",
20166,"Gulf And Caribbean Cargo","Domestic",
20166,"Gulf And Caribbean Cargo","System",
20166,"Gulf And Caribbean Cargo","International",
20166,"Gulf And Caribbean Cargo","Domestic",
20166,"Gulf And Caribbean Cargo","System",
20166,"Gulf And Caribbean Cargo","International",
20166,"Gulf And Caribbean Cargo","Domestic",
20167,"Transportes Aeros Meridiona","International",
20168,"Eastwind Airlines Inc.","Domestic",
20168,"Eastwind Airlines Inc.","Domestic",
20169,"Lynden Air Cargo Airlines","Domestic",
20169,"Lynden Air Cargo Airlines","Domestic",
20169,"Lynden Air Cargo Airlines","International",
20169,"Lynden Air Cargo Airlines","Domestic",
20169,"Lynden Air Cargo Airlines","International",
20169,"Lynden Air Cargo Airlines","Domestic",
20169,"Lynden Air Cargo Airlines","International",
20170,"Mesaba Airlines","Domestic",
20170,"Mesaba Airlines","Domestic",
20170,"Mesaba Airlines","Domestic",
20171,"American International Airways Inc.","International",
20171,"American International Airways Inc.","Domestic",
20171,"American International Airways Inc.","System",
20172,"Lanica","International",
20173,"Kitty Hawk International","International",
20173,"Kitty Hawk International","Domestic",
20173,"Connie Kalitta Services","International",
20173,"Connie Kalitta Services","Domestic",
20173,"American International Airways Inc.","International",
20173,"American International Airways Inc.","Domestic",
20174,"Air Ketchum Idaho Inc.","Domestic",
20175,"Luxair","International",
20176,"National Airlines","Domestic",
20177,"Asia Pacific","International",
20177,"Asia Pacific","Domestic",
20177,"Asia Pacific","System",
20177,"Asia Pacific","International",
20177,"Asia Pacific","Domestic",
20178,"Lorair Ltd.","International",
20178,"Lorair Ltd.","Domestic",
20179,"Britannia Airways A.B.","International",
20179,"TUIfly Nordic A.B.","International",
20181,"Trans International Express","Domestic",
20182,"Lapa-Lineas Aereas Privadas","International",
20183,"Czechoslovak Airlines","International",
20183,"Czech Airlines","International",
20183,"Czechoslovak Airlines","International",
20184,"Novair Airlines Ab","International",
20185,"Jalways Co. Ltd.","International",
20186,"Sterling Cargo","International",
20187,"The Hawaii Express Inc.","Domestic",
20188,"Lan Peru Airlines","International",
20189,"Aero Continente","International",
20190,"Southern Air Inc.","International",
20190,"Southern Air Inc.","Domestic",
20190,"Southern Air Inc.","International",
20190,"Southern Air Inc.","Domestic",
20190,"Southern Air Inc.","System",
20191,"Fine Airlines Inc.","International",
20191,"Fine Airlines Inc.","Domestic",
20191,"Fine Airlines Inc.","System",
20191,"Fine Airlines Inc.","International",
20191,"Fine Airlines Inc.","Domestic",
20192,"Vanguard Airlines Inc.","Domestic",
20192,"Vanguard Airlines Inc.","Domestic",
20193,"Gemini Air Cargo Airways","Pacific",
20193,"Gemini Air Cargo Airways","Domestic",
20193,"Gemini Air Cargo Airways","Pacific",
20193,"Gemini Air Cargo Airways","Domestic",
20194,"Arrow Air Inc.","Latin America",
20194,"Arrow Air Inc.","Domestic",
20194,"Arrow Air Inc.","Latin America",
20194,"Arrow Air Inc.","Domestic",
20194,"Arrow Air Inc.","System",
20195,"Tradewinds Airlines","International",
20195,"Tradewinds Airlines","Domestic",
20195,"Tradewinds Airlines","System",
20195,"Tradewinds Airlines","International",
20195,"Tradewinds Airlines","Domestic",
20195,"Tradewinds Airlines","International",
20195,"Tradewinds Airlines","Domestic",
20195,"Sky Lease Cargo","International",
20195,"Sky Lease Cargo","Domestic",
20196,"Air Malta","International",
20197,"Casino Airlines","Domestic",
20198,"Casino Airlines","Domestic",
20199,"Farwest Airlines","Domestic",
20200,"C.A.L Cargo Airlines","International",
20201,"Ameristar Air Cargo","International",
20201,"Ameristar Air Cargo","System",
20201,"Ameristar Air Cargo","Domestic",
20202,"Chicago Express Airlines","Domestic",
20202,"Chicago Express Airlines","Domestic",
20203,"Falcon Air Express","International",
20203,"Falcon Air Express","Domestic",
20203,"Falcon Air Express","International",
20203,"Falcon Air Express","Domestic",
20203,"Falcon Air Express","System",
20203,"Falcon Air Express","International",
20203,"Falcon Air Express","Domestic",
20203,"Falcon Air Express","System",
20203,"Falcon Air Express","International",
20203,"Falcon Air Express","Domestic",
20203,"Falcon Air Express","System",
20204,"MGM Grand Air Inc.","International",
20204,"MGM Grand Air Inc.","Domestic",
20204,"Champion Air","International",
20204,"Champion Air","Domestic",
20204,"Champion Air","International",
20204,"Champion Air","Domestic",
20205,"Aeromaritime","International",
20205,"Aeromaritime","International",
20206,"Air Nova","International",
20206,"Air Canada Regional","International",
20206,"Jazz Aviation LP","International",
20207,"Casino Express","International",
20207,"Casino Express","Domestic",
20207,"Casino Express","System",
20207,"Casino Express","Latin America",
20207,"Casino Express","Domestic",
20207,"Casino Express","Domestic",
20207,"Casino Express","System",
20207,"XTRA Airways","Latin America",
20207,"XTRA Airways","Domestic",
20208,"Taca Peru","International",
20209,"Air Japan Co","International",
20210,"Privatair","International",
20211,"Trans World Airways LLC","Atlantic",
20211,"Trans World Airways LLC","Domestic",
20211,"Trans World Airlines Inc.","Latin America",
20211,"Trans World Airlines Inc.","Atlantic",
20211,"Trans World Airlines Inc.","Domestic",
20212,"Sunair Express LLC","Domestic",
20213,"Polyot Airlines","International",
20214,"Avia Leasing Company","International",
20215,"Best Airlines Inc.","Domestic",
20216,"Air Liberte Aka Aom Minerve","International",
20216,"Aom Minerve S.A.","International",
20216,"Air Liberte Aka Aom Minerve","International",
20216,"Aom Minerve S.A.","International",
20217,"Air Excursions LLC","Domestic",
20217,"Air Excursions LLC","Domestic",
20218,"Express One International Inc.","International",
20218,"Express One International Inc.","Domestic",
20218,"Express One International Inc.","System",
20218,"Express One International Inc.","International",
20218,"Express One International Inc.","Domestic",
20218,"Express One International Inc.","International",
20218,"Express One International Inc.","Domestic",
20218,"Express One International Inc.","System",
20219,"Village Aviation","Domestic",
20219,"Village Aviation","Domestic",
20220,"Air 21","Domestic",
20221,"Air Comet S.A.","International",
20221,"Air Comet S.A.","International",
20222,"Estafeta Carga Aereas","International",
20223,"F.S. Air Service","Domestic",
20223,"F.S. Air Service","Domestic",
20224,"Katmai Air","Domestic",
20224,"Katmai Air","Domestic",
20225,"Peninsula Airways Inc.","Domestic",
20225,"Peninsula Airways Inc.","Domestic",
20225,"Peninsula Airways Inc.","Domestic",
20226,"Spernak Airways Inc.","Domestic",
20226,"Spernak Airways Inc.","Domestic",
20227,"Vensecar International","International",
20228,"Suncoast Airlines Inc.","International",
20228,"Suncoast Airlines Inc.","Domestic",
20228,"Suncoast Airlines Inc.","System",
20229,"Westjet","International",
20230,"Lineas Aereas Azteca","International",
20231,"Dutch Caribbean Airlines","International",
20231,"Alm Antillean Airlines","International",
20232,"Cielos De Peru","International",
20233,"Swiss International Airlines","International",
20234,"Edelweiss Air Ag","International",
20235,"Conner Air Lines Inc.","Latin America",
20235,"Conner Air Lines Inc.","Domestic",
20235,"Conner Air Lines Inc.","International",
20235,"Conner Air Lines Inc.","System",
20235,"Conner Air Lines Inc.","Domestic",
20236,"Sol Air (Aero Hunduras)","International",
20237,"Trans States Airlines","Domestic",
20237,"Trans States Airlines","Domestic",
20237,"Trans States Airlines","Domestic",
20237,"Trans States Airlines","Domestic",
20238,"Southern Wind Airlines","International",
20239,"All Canada Express","International",
20240,"Ccair","Domestic",
20240,"Ccair","Domestic",
20241,"Sunrise Airlines Inc.","Domestic",
20241,"Scenic Airlines","Domestic",
20242,"North Vancouver Air","International",
20243,"Valujet Airlines Inc.","Domestic",
20244,"Potomac Air","Domestic",
20244,"Potomac Air","Domestic",
20245,"Great Plains Airlines Inc.","Domestic",
20245,"Great Plains Airlines Inc.","Domestic",
20246,"Atlantic Coast Jet Inc.","Domestic",
20246,"Atlantic Coast Jet Inc.","Domestic",
20247,"Rio Grande Air","Domestic",
20247,"Rio Grande Air","Domestic",
20248,"Wilburs Inc.","Domestic",
20248,"Wilburs Inc.","Domestic",
20249,"Nevis Express","Domestic",
20249,"Nevis Express","Domestic",
20250,"Aerolitoral","International",
20251,"Westair Airlines Inc.","Domestic",
20251,"Westair Airlines Inc.","Domestic",
20252,"Pacific Island Aviation","Domestic",
20252,"Pacific Island Aviation","Domestic",
20253,"Cape Air","Domestic",
20253,"Cape Air","Domestic",
20254,"Colgan Air","Domestic",
20254,"Colgan Air","Domestic",
20254,"Colgan Air","Domestic",
20254,"Colgan Air","Domestic",
20255,"Central Mountain Air","International",
20256,"Arizona Airways","Domestic",
20257,"Bemidji Airlines","Domestic",
20257,"Bemidji Airlines","Domestic",
20257,"Bemidji Airlines","Domestic",
20258,"Big Sky Airlines Inc.","Domestic",
20258,"Big Sky Airlines Inc.","Domestic",
20258,"Big Sky Airlines Inc.","Domestic",
20259,"European Aviation Air Charter","International",
20260,"Worldwide Airlines Inc.","International",
20260,"Worldwide Airlines Inc.","Domestic",
20260,"Worldwide Airlines Inc.","System",
20261,"Ellis Air Taxi Inc.","Domestic",
20261,"Ellis Air Taxi Inc.","Domestic",
20262,"Empire Airlines Inc.","Domestic",
20263,"Empire Airlines Inc.","International",
20263,"Empire Airlines Inc.","Domestic",
20263,"Empire Airlines Inc.","System",
20263,"Empire Airlines Inc.","Domestic",
20263,"Empire Airlines Inc.","Domestic",
20264,"Empire Airlines Inc.","Domestic",
20265,"Freedom Airlines d/b/a HP Expr","Domestic",
20265,"Freedom Airlines d/b/a HP Expr","Domestic",
20266,"G5 Executive Ag","International",
20267,"Grand Canyon Helicopters","Domestic",
20267,"Grand Canyon Helicopters","Domestic",
20268,"Global Supply System","International",
20269,"Allegheny Airlines","Domestic",
20269,"Allegheny Airlines","Domestic",
20270,"Helijet International Inc.","International",
20270,"Helijet International Inc.","International",
20271,"Winair Inc.","International",
20271,"Winair Inc.","Domestic",
20272,"Kenmore Air Harbor","Domestic",
20272,"Kenmore Air Harbor","Domestic",
20273,"New England Airlines Inc.","Domestic",
20273,"New England Airlines Inc.","Domestic",
20274,"Northwest Seaplanes","Domestic",
20274,"Northwest Seaplanes","Domestic",
20275,"Ozark Air Lines Inc.","Domestic",
20276,"Ozark Air Lines Inc.","Domestic",
20276,"Ozark Air Lines Inc.","Domestic",
20277,"Asiana Airlines Inc.","International",
20278,"Mytravel Airways","International",
20278,"Airtours International Airways","International",
20279,"Air-Serve","Domestic",
20279,"Air-Serve","Domestic",
20280,"Seaborne Aviation","Domestic",
20280,"Seaborne Aviation","Domestic",
20281,"Mountain Bird/Salmon Air","Domestic",
20281,"Mountain Bird/Salmon Air","Domestic",
20281,"Mountain Bird/Salmon Air","Domestic",
20282,"Samoa Aviation Inc.","Domestic",
20282,"Samoa Aviation Inc.","Domestic",
20283,"Trans Continental Airlines","Domestic",
20283,"Trans Continental Airlines","International",
20283,"Trans Continental Airlines","Domestic",
20283,"Trans Continental Airlines","System",
20284,"Trans Continental Airlines","International",
20284,"Trans Continental Airlines","Domestic",
20284,"Trans Continental Airlines","System",
20284,"Trans Continental Airlines","International",
20284,"Trans Continental Airlines","Domestic",
20284,"Express.Net Airlines","International",
20284,"Express.Net Airlines","Domestic",
20285,"Ward Air","Domestic",
20286,"Vintage Props & Jets Inc.","Domestic",
20286,"Vintage Props & Jets Inc.","Domestic",
20287,"Aloha Island Air","Domestic",
20287,"Island Air Hawaii","Domestic",
20287,"Island Air Hawaii","Domestic",
20287,"Island Air Hawaii","Domestic",
20287,"Aloha Island Air","Domestic",
20288,"Trans International Airlines Inc.","International",
20288,"Trans International Airlines Inc.","Domestic",
20288,"Trans International Airlines Inc.","System",
20289,"Friday Harbor Seaplanes","Domestic",
20289,"West Isle Air","Domestic",
20289,"West Isle Air","Domestic",
20290,"Air St. Thomas","Domestic",
20290,"Air St. Thomas","Domestic",
20291,"Air Midwest Inc.","Domestic",
20291,"Air Midwest Inc.","Domestic",
20291,"Air Midwest Inc.","Domestic",
20291,"Air Midwest Inc.","Domestic",
20292,"Airbc Ltd.","International",
20293,"Air Georgian","International",
20294,"Jetsgo","International",
20295,"Midway Airlines Inc.","Latin America",
20295,"Midway Airlines Inc.","Domestic",
20296,"Aero Costa Rica","International",
20297,"Midway Airlines Inc.","Domestic",
20297,"Midway Airlines Inc.","Domestic",
20298,"Jes Air Ltd.","International",
20299,"Sun Jet International Inc.","Domestic",
20299,"Southeast Airlines","Domestic",
20299,"Southeast Airlines","Domestic",
20300,"Pacific Wings Airlines","Domestic",
20300,"Pacific Wings Airlines","Domestic",
20300,"Pacific Wings Airlines","Domestic",
20301,"Kar-Air Oy","International",
20302,"Kitty Hawk Aircargo","Latin America",
20302,"Kitty Hawk Aircargo","Domestic",
20302,"Kitty Hawk Aircargo","Latin America",
20302,"Kitty Hawk Aircargo","Domestic",
20302,"Kitty Hawk Aircargo","System",
20302,"Kitty Hawk Aircargo","Latin America",
20302,"Kitty Hawk Aircargo","Domestic",
20303,"Nolinor Aviation","International",
20304,"SkyWest Airlines Inc.","Domestic",
20304,"SkyWest Airlines Inc.","Latin America",
20304,"SkyWest Airlines Inc.","Domestic",
20304,"SkyWest Airlines Inc.","Domestic",
20304,"SkyWest Airlines Inc.","Domestic",
20305,"Pace Airlines","International",
20305,"Pace Airlines","Domestic",
20305,"Pace Airlines","System",
20305,"Pace Airlines","International",
20305,"Pace Airlines","Domestic",
20305,"Pace Airlines","System",
20306,"Challenge Air Transport Inc.","Latin America",
20306,"Challenge Air Transport Inc.","Domestic",
20306,"Challenge Air Transport Inc.","System",
20306,"Challenge Air Transport Inc.","Domestic",
20307,"Challenge Air International Inc.","Latin America",
20307,"Challenge Air International Inc.","Domestic",
20307,"Challenge Air International Inc.","System",
20308,"Challenge Air Cargo Inc.","Latin America",
20308,"Challenge Air Cargo Inc.","Domestic",
20308,"Challenge Air Cargo Inc.","System",
20308,"Centurion Cargo Inc.","Latin America",
20308,"Centurion Cargo Inc.","Latin America",
20308,"Centurion Cargo Inc.","Latin America",
20308,"Centurion Cargo Inc.","Latin America",
20309,"Aerosvit Ukranian Airlines","International",
20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","International",
20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","System",
20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Domestic",
20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","International",
20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Domestic",
20310,"Caribbean Sun Airlines","International",
20310,"Caribbean Sun Airlines","System",
20310,"Caribbean Sun Airlines","Domestic",
20311,"Jet Connection Businessflight Ag","International",
20312,"ATA Airlines d/b/a ATA","Atlantic",
20312,"ATA Airlines d/b/a ATA","Domestic",
20312,"ATA Airlines d/b/a ATA","Atlantic",
20312,"ATA Airlines d/b/a ATA","Domestic",
20312,"American Trans Air Inc.","Atlantic",
20312,"American Trans Air Inc.","Domestic",
20312,"American Trans Air Inc.","Atlantic",
20312,"American Trans Air Inc.","International",
20312,"American Trans Air Inc.","Domestic",
20312,"American Trans Air Inc.","System",
20313,"Cargojet Logistics","International",
20313,"Cargojet Airways Ltd.","International",
20313,"Winnport Logistics","International",
20314,"Midwest Express Airlines","Domestic",
20314,"Midwest Express Airlines","Domestic",
20314,"Midwest Airline, Inc.","Domestic",
20315,"Bellair Inc.","Domestic",
20315,"Bellair Inc.","Domestic",
20315,"Bellair Inc.","Domestic",
20316,"Bellair Inc.","Domestic",
20317,"MK Airlines Ltd.","International",
20318,"Olson Air Service","Domestic",
20318,"Olson Air Service","Domestic",
20318,"Olson Air Service","Domestic",
20319,"Smokey Bay Air Inc.","Domestic",
20319,"Smokey Bay Air Inc.","Domestic",
20319,"Smokey Bay Air Inc.","Domestic",
20320,"Frontier Flying Service","Domestic",
20320,"Frontier Flying Service","Domestic",
20320,"Frontier Flying Service","Domestic",
20320,"Frontier Flying Service","Domestic",
20321,"British Airtours Limited","International",
20322,"Tanana Air Service","Domestic",
20322,"Tanana Air Service","Domestic",
20322,"Tanana Air Service","Domestic",
20322,"Tanana Air Service","Domestic",
20323,"Warbelow","Domestic",
20323,"Warbelow","Domestic",
20324,"Yute Air Aka Flight Alaska","Domestic",
20324,"Yute Air Aka Flight Alaska","Domestic",
20325,"Arctic Circle Air Service","Domestic",
20325,"Arctic Circle Air Service","Domestic",
20325,"Arctic Circle Air Service","Domestic",
20326,"Cape Smythe Air Service","Domestic",
20326,"Cape Smythe Air Service","Domestic",
20326,"Cape Smythe Air Service","Domestic",
20327,"Era Aviation","Domestic",
20327,"Era Aviation","Domestic",
20327,"Era Aviation","Domestic",
20328,"Inland Aviation Services","Domestic",
20328,"Inland Aviation Services","Domestic",
20328,"Inland Aviation Services","Domestic",
20329,"Skystar International Inc.","Latin America",
20329,"Skystar International Inc.","Domestic",
20329,"Skystar International Inc.","System",
20330,"Arctic Transportation","Domestic",
20330,"Arctic Transportation","Domestic",
20330,"Arctic Transportation","Domestic",
20331,"Bering Air Inc.","Domestic",
20331,"Bering Air Inc.","Domestic",
20331,"Bering Air Inc.","Domestic",
20332,"Baker Aviation Inc.","Domestic",
20332,"Baker Aviation Inc.","Domestic",
20332,"Baker Aviation Inc.","Domestic",
20333,"Wright Air Service","Domestic",
20333,"Wright Air Service","Domestic",
20333,"Wright Air Service","Domestic",
20334,"Thomas Cook Airlines Uk Ltd.","International",
20334,"Thomas Cook Airlines Uk Ltd.","International",
20334,"Jmc","International",
20334,"Caledonian Airways","International",
20335,"Boston-Maine Airways","International",
20335,"Boston-Maine Airways","Domestic",
20335,"Boston-Maine Airways","International",
20335,"Boston-Maine Airways","Domestic",
20335,"Boston-Maine Airways","International",
20335,"Boston-Maine Airways","Domestic",
20335,"Boston-Maine Airways","Domestic",
20335,"Boston-Maine Airways","International",
20335,"Boston-Maine Airways","Domestic",
20336,"Hageland Aviation Service","Domestic",
20336,"Hageland Aviation Service","Domestic",
20336,"Hageland Aviation Service","Domestic",
20337,"Alaska Seaplane Service","Domestic",
20337,"Alaska Seaplane Service","Domestic",
20337,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","Domestic",
20337,"Alaska Seaplane Service","Domestic",
20338,"Larrys Flying Service","Domestic",
20338,"Larrys Flying Service","Domestic",
20338,"Larrys Flying Service","Domestic",
20339,"L.A.B. Flying Service Inc.","Domestic",
20339,"L.A.B. Flying Service Inc.","Domestic",
20340,"SeaPort Airlines, Inc. d/b/a Wings of Alaska","Domestic",
20340,"Wings Of Alaska","Domestic",
20340,"Seaport Airlines, Inc.","Domestic",
20340,"Wings Of Alaska","Domestic",
20340,"Wings Of Alaska","Domestic",
20341,"Alaska Central Express","Domestic",
20341,"Alaska Central Express","Domestic",
20341,"Alaska Central Express","Domestic",
20342,"40-Mile Air","Domestic",
20342,"40-Mile Air","Domestic",
20342,"40-Mile Air","Domestic",
20343,"Airlift International Inc.","International",
20343,"Airlift International Inc.","Domestic",
20343,"Airlift International Inc.","System",
20344,"Ryan Aviation Corporation","Domestic",
20344,"Ryan Aviation Corporation","International",
20344,"Ryan International Airlines","International",
20344,"Ryan International Airlines","Domestic",
20344,"Ryan International Airlines","International",
20344,"Ryan International Airlines","Domestic",
20344,"Ryan International Airlines","System",
20344,"Ryan International Airlines","International",
20344,"Ryan International Airlines","Domestic",
20344,"Ryan International Airlines","International",
20344,"Ryan International Airlines","Domestic",
20344,"Ryan International Airlines","International",
20344,"Ryan International Airlines","Domestic",
20345,"Regency Air","International",
20346,"Iliamna Air Taxi","Domestic",
20346,"Iliamna Air Service","Domestic",
20346,"Iliamna Air Taxi","Domestic",
20347,"Pro Air Inc.","Domestic",
20347,"Pro Air Inc.","Domestic",
20347,"Pro Air Inc.","Domestic",
20348,"Lan Ecuador","International",
20349,"Promech","Domestic",
20349,"Promech","Domestic",
20349,"Promech","Domestic",
20350,"Lan Dominica","International",
20351,"Primaris Airlines Inc.","International",
20351,"Primaris Airlines Inc.","Domestic",
20352,"Westward Airways Inc.","Domestic",
20353,"Dynamic Aviation, Inc. d/b/a Beacon","Domestic",
20353,"Servant Air Inc.","Domestic",
20353,"Servant Air Inc.","Domestic",
20353,"Servant Air Inc.","Domestic",
20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","Domestic",
20354,"Aerodynamics Inc.","International",
20354,"Aerodynamics Inc.","Domestic",
20354,"Aerodynamics Inc.","Domestic",
20355,"USAir","Domestic",
20355,"USAir","Latin America",
20355,"USAir","Atlantic",
20355,"USAir","Domestic",
20355,"US Airways Inc.","Latin America",
20355,"US Airways Inc.","Atlantic",
20355,"US Airways Inc.","Domestic",
20355,"US Airways Inc.","Pacific",
20356,"Skyway Airlines","Domestic",
20356,"Skyway Airlines","Domestic",
20356,"Skyway Airlines","Domestic",
20356,"Skyway Airlines","Domestic",
20357,"DHL Airways","Latin America",
20357,"DHL Airways","Domestic",
20357,"DHL Airways","Atlantic",
20357,"DHL Airways","Latin America",
20357,"DHL Airways","Domestic",
20357,"DHL Airways","Atlantic",
20357,"Astar Air Cargo Inc.","Latin America",
20357,"Astar Air Cargo Inc.","Domestic",
20357,"Astar Air Cargo Inc.","Atlantic",
20357,"Astar USA, LLC","Latin America",
20357,"Astar USA, LLC","Domestic",
20357,"Astar USA, LLC","Atlantic",
20357,"DHL Airways","Domestic",
20358,"Great Lakes Aviation Ltd.","Domestic",
20358,"Great Lakes Aviation Ltd.","Domestic",
20358,"Great Lakes Airlines","Domestic",
20358,"Great Lakes Aviation Ltd.","Domestic",
20359,"Triair Bermuda Flt Operations","International",
20360,"Sata Internacional","International",
20361,"Valley Air Express Inc.","Domestic",
20362,"China Cargo Airline","International",
20363,"Pinnacle Airlines Inc.","Domestic",
20363,"Pinnacle Airlines Inc.","Domestic",
20363,"Pinnacle Airlines Inc.","Latin America",
20363,"Pinnacle Airlines Inc.","Domestic",
20363,"Endeavor Air Inc.","Latin America",
20363,"Endeavor Air Inc.","Domestic",
20363,"Express Airlines Inc.","Domestic",
20364,"Canjet Airlines","International",
20365,"Aviation Concepts","International",
20365,"Aviation Concepts","System",
20365,"Aviation Concepts","Domestic",
20366,"ExpressJet Airlines Inc.","Domestic",
20366,"ExpressJet Airlines Inc.","Latin America",
20366,"ExpressJet Airlines Inc.","Domestic",
20366,"ExpressJet Airlines Inc.","Latin America",
20366,"Atlantic Southeast Airlines","Domestic",
20366,"Atlantic Southeast Airlines","Latin America",
20366,"Atlantic Southeast Airlines","Domestic",
20366,"Atlantic Southeast Airlines","Latin America",
20366,"Atlantic Southeast Airlines","Domestic",
20366,"Atlantic Southeast Airlines","Latin America",
20366,"Atlantic Southeast Airlines","Domestic",
20367,"Freedom Air","Domestic",
20367,"Freedom Air","Domestic",
20368,"Allegiant Air","Latin America",
20368,"Allegiant Air","Domestic",
20368,"Allegiant Air","Domestic",
20368,"Allegiant Air","Domestic",
20368,"Allegiant Air","Latin America",
20368,"Allegiant Air","Domestic",
20368,"Allegiant Air","Domestic",
20370,"Kalitta Air LLC","Domestic",
20370,"Kalitta Air LLC","System",
20370,"Kalitta Air LLC","International",
20370,"Kalitta Air LLC","Domestic",
20370,"Kalitta Air LLC","International",
20370,"Kalitta Air LLC","Domestic",
20370,"Kalitta Air LLC","International",
20370,"Kalitta Air LLC","Domestic",
20370,"Kalitta Air LLC","International",
20370,"Kalitta Air LLC","Domestic",
20371,"Reliant Airlines","International",
20371,"Reliant Airlines","Domestic",
20371,"Reliant Airlines","System",
20371,"Reliant Airlines","International",
20371,"Reliant Airlines","Domestic",
20371,"Reliant Airlines","System",
20372,"Kalitta Charters II","International",
20372,"Kalitta Charters II","Domestic",
20372,"Kalitta Charters II","System",
20372,"Kalitta Charters II","International",
20372,"Kalitta Charters II","Domestic",
20372,"Kalitta Charters II","System",
20373,"Propair","International",
20374,"Britt Airways Inc.","Domestic",
20374,"Continental Express","Domestic",
20374,"Britt Airways Inc.","Domestic",
20374,"ExpressJet Airlines Inc.","Latin America",
20374,"ExpressJet Airlines Inc.","Domestic",
20374,"ExpressJet Airlines Inc.","Latin America",
20374,"ExpressJet Airlines Inc.","Domestic",
20374,"ExpressJet Airlines Inc.","Latin America",
20374,"ExpressJet Airlines Inc.","Domestic",
20374,"ExpressJet Airlines Inc.","Latin America",
20374,"ExpressJet Airlines Inc.","Domestic",
20375,"First Choice Airways","International",
20375,"Air 2000 Limited","International",
20376,"Mn Aviation, Inc.","Domestic",
20377,"Omni Air International LLC","International",
20377,"Omni Air International LLC","Domestic",
20377,"Omni Air Express","International",
20377,"Omni Air Express","Domestic",
20377,"Omni Air Express","International",
20377,"Omni Air Express","Domestic",
20377,"Omni Air Express","System",
20378,"Mesa Airlines Inc.","Domestic",
20378,"Mesa Airlines Inc.","Domestic",
20378,"Mesa Airlines Inc.","Domestic",
20378,"Mesa Airlines Inc.","Domestic",
20378,"Mesa Airlines Inc.","Domestic",
20378,"Mesa Airlines Inc.","Latin America",
20378,"Mesa Airlines Inc.","Domestic",
20378,"Mesa Airlines Inc.","Domestic",
20379,"Zantop International","Domestic",
20379,"Zantop International","Domestic",
20379,"Zantop International","Domestic",
20379,"Zantop International","Domestic",
20380,"Prince Edward Air","International",
20380,"SkyLink Express Inc.","International",
20381,"Air Atlanta Europe","International",
20382,"Victory Air Transport Inc.","Domestic",
20383,"Venture Travel LLC d/b/a Taquan Air Service","Domestic",
20383,"Venture Travel LLC d/b/a Taquan Air Service","Domestic",
20383,"Venture Travel LLC d/b/a Taquan Air Service","Domestic",
20383,"Venture Travel LLC d/b/a Taquan Air Service","Domestic",
20384,"Pan American World Airways","Pacific",
20384,"Pan American World Airways","Latin America",
20384,"Pan American World Airways","Atlantic",
20384,"Pan American World Airways","Domestic",
20385,"Air Panama Internacional","International",
20386,"Pan American World Airways","Domestic",
20386,"Pan American World Airways","Latin America",
20386,"Pan American World Airways","Domestic",
20387,"Pan American World Airways","International",
20387,"Pan American World Airways","Domestic",
20387,"Pan American World Airways","System",
20387,"Pan American Airways Corp.","International",
20387,"Pan American Airways Corp.","Latin America",
20387,"Pan American Airways Corp.","Domestic",
20387,"Pan American Airways Corp.","System",
20388,"Flying Boat Inc.","Domestic",
20388,"Flying Boat Inc.","Domestic",
20389,"Florida Coastal Airlines","Domestic",
20390,"Belair Airlines Ltd.","International",
20391,"Israir Airlines","International",
20392,"Emirates","International",
20393,"Business Express","Domestic",
20394,"Hmy Airways Inc.","International",
20394,"Harmony Airways","International",
20395,"Sociedad Aeronautica De Med","International",
20396,"Euro Atlantic Airways","International",
20397,"PSA Airlines Inc.","Domestic",
20397,"PSA Airlines Inc.","Latin America",
20397,"PSA Airlines Inc.","Domestic",
20397,"PSA Airlines Inc.","Latin America",
20397,"PSA Airlines Inc.","Domestic",
20397,"PSA Airlines Inc.","Domestic",
20397,"PSA Airlines Inc.","Domestic",
20398,"Simmons Airlines","Domestic",
20398,"American Eagle Airlines Inc.","Latin America",
20398,"American Eagle Airlines Inc.","Domestic",
20398,"American Eagle Airlines Inc.","Domestic",
20398,"Envoy Air","Latin America",
20398,"Envoy Air","Domestic",
20398,"Simmons Airlines","Domestic",
20399,"Planet Airways","Latin America",
20399,"Planet Airways","International",
20399,"Planet Airways","System",
