Name of Restaurant,City,Country Code,Day of week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute 
Malay Chinese Takeaway,Sydney,AU,2,17,00,22,00
Malay Chinese Takeaway,Sydney,AU,3,17,00,22,00
Malay Chinese Takeaway,Sydney,AU,4,17,00,22,30
Malay Chinese Takeaway,Sydney,AU,5,10,00,15,00
Malay Chinese Takeaway,Sydney,AU,5,17,00,22,30
Malay Chinese Takeaway,Sydney,AU,6,10,00,15,00
Malay Village Wynyard,Sydney,AU,0,17,00,22,00
Malay Village Wynyard,Sydney,AU,1,17,00,22,00
Malay Village Wynyard,Sydney,AU,2,17,00,22,00
Malay Village Wynyard,Sydney,AU,3,17,00,22,00
Malay Village Wynyard,Sydney,AU,4,17,00,22,30
Malay Village Wynyard,Sydney,AU,5,10,00,15,00
Malay Village Wynyard,Sydney,AU,5,17,00,22,30
Malay Village Wynyard,Sydney,AU,6,10,00,15,00
Malaysian Chapter,Belconnen,AU,0,17,00,22,00
Malaysian Chapter,Belconnen,AU,1,17,00,22,00
Malaysian Chapter,Belconnen,AU,2,17,00,22,00
Malaysian Chapter,Belconnen,AU,3,17,00,22,00
Malaysian Chapter,Belconnen,AU,4,17,00,22,30
Malaysian Chapter,Belconnen,AU,5,10,00,15,00
Malaysian Chapter,Belconnen,AU,5,17,00,22,30
Malaysian Chapter,Belconnen,AU,6,10,00,15,00
Malmaison Glasgow,Glasgow,GB,0,17,00,22,00
Malmaison Glasgow,Glasgow,GB,1,17,00,22,00
Malmaison Glasgow,Glasgow,GB,2,17,00,22,00
Malmaison Glasgow,Glasgow,GB,3,17,00,22,00
Malmaison Glasgow,Glasgow,GB,4,17,00,22,30
Malmaison Glasgow,Glasgow,GB,5,10,00,15,00
Malmaison Glasgow,Glasgow,GB,5,17,00,22,30
Malmaison Glasgow,Glasgow,GB,6,10,00,15,00
Mama Ayesha's,Washington,US,0,17,00,22,00
Mama Ayesha's,Washington,US,1,17,00,22,00
Mama Ayesha's,Washington,US,2,17,00,22,00
Mama Ayesha's,Washington,US,3,17,00,22,00
Mama Ayesha's,Washington,US,4,17,00,22,30
Mama Ayesha's,Washington,US,5,10,00,15,00
Mama Ayesha's,Washington,US,5,17,00,22,30
Mama Ayesha's,Washington,US,6,10,00,15,00
Mama Bella's,Brooklyn,US,0,17,00,22,00
Mama Bella's,Brooklyn,US,1,17,00,22,00
Mama Bella's,Brooklyn,US,2,17,00,22,00
Mama Bella's,Brooklyn,US,3,17,00,22,00
Mama Bella's,Brooklyn,US,4,17,00,22,30
Mama Bella's,Brooklyn,US,5,10,00,15,00
Mama Bella's,Brooklyn,US,5,17,00,22,30
Mama Bella's,Brooklyn,US,6,10,00,15,00
Mama Ricotta's Restaurant,Charlotte,US,0,17,00,22,00
Mama Ricotta's Restaurant,Charlotte,US,1,17,00,22,00
Mama Ricotta's Restaurant,Charlotte,US,2,17,00,22,00
Mama Ricotta's Restaurant,Charlotte,US,3,17,00,22,00
Mama Ricotta's Restaurant,Charlotte,US,4,17,00,22,30
Mama Ricotta's Restaurant,Charlotte,US,5,10,00,15,00
Mama Ricotta's Restaurant,Charlotte,US,5,17,00,22,30
Mama Ricotta's Restaurant,Charlotte,US,6,10,00,15,00
Mama Rosa Pupuseria,Houston,US,0,17,00,22,00
Mama Rosa Pupuseria,Houston,US,1,17,00,22,00
Mama Rosa Pupuseria,Houston,US,2,17,00,22,00
Mama Rosa Pupuseria,Houston,US,3,17,00,22,00
Mama Rosa Pupuseria,Houston,US,4,17,00,22,30
Mama Rosa Pupuseria,Houston,US,5,10,00,15,00
Mama Rosa Pupuseria,Houston,US,5,17,00,22,30
Mama Rosa Pupuseria,Houston,US,6,10,00,15,00
Mama Thai,London,GB,0,17,00,22,00
Mama Thai,London,GB,1,17,00,22,00
Mama Thai,London,GB,2,17,00,22,00
Mama Thai,London,GB,3,17,00,22,00
Mama Thai,London,GB,4,17,00,22,30
Mama Thai,London,GB,5,10,00,15,00
Mama Thai,London,GB,5,17,00,22,30
Mama Thai,London,GB,6,10,00,15,00
MAMAOH,Las Vegas,US,0,17,00,22,00
MAMAOH,Las Vegas,US,1,17,00,22,00
MAMAOH,Las Vegas,US,2,17,00,22,00
MAMAOH,Las Vegas,US,3,17,00,22,00
MAMAOH,Las Vegas,US,4,17,00,22,30
MAMAOH,Las Vegas,US,5,10,00,15,00
MAMAOH,Las Vegas,US,5,17,00,22,30
MAMAOH,Las Vegas,US,6,10,00,15,00
Mama's Buoi,Melbourne,AU,0,17,00,22,00
Mama's Buoi,Melbourne,AU,1,17,00,22,00
Mama's Buoi,Melbourne,AU,2,17,00,22,00
Mama's Buoi,Melbourne,AU,3,17,00,22,00
Mama's Buoi,Melbourne,AU,4,17,00,22,30
Mama's Buoi,Melbourne,AU,5,10,00,15,00
Mama's Buoi,Melbourne,AU,5,17,00,22,30
Mama's Buoi,Melbourne,AU,6,10,00,15,00
Mama's Oven,Houston,US,0,17,00,22,00
Mama's Oven,Houston,US,1,17,00,22,00
