,ORIGIN_CITY_NAME,AIRLINE_ID,DEST_CITY_NAME
229980,"Boston, MA",20416,"Baltimore, MD"
229981,"Boston, MA",20416,"Baltimore, MD"
230261,"Boston, MA",20416,"Cleveland, OH"
230262,"Boston, MA",20416,"Cleveland, OH"
230263,"Boston, MA",20416,"Cleveland, OH"
230264,"Boston, MA",20416,"Cleveland, OH"
230265,"Boston, MA",20416,"Cleveland, OH"
230418,"Boston, MA",20416,"Atlanta, GA"
230621,"Boston, MA",20416,"Fort Lauderdale, FL"
230646,"Boston, MA",20416,"Fort Lauderdale, FL"
230647,"Boston, MA",20416,"Fort Lauderdale, FL"
230648,"Boston, MA",20416,"Fort Lauderdale, FL"
230649,"Boston, MA",20416,"Fort Lauderdale, FL"
230650,"Boston, MA",20416,"Fort Lauderdale, FL"
230656,"Boston, MA",20416,"Minneapolis, MN"
230697,"Boston, MA",20416,"Las Vegas, NV"
230698,"Boston, MA",20416,"Las Vegas, NV"
230699,"Boston, MA",20416,"Las Vegas, NV"
230700,"Boston, MA",20416,"Las Vegas, NV"
230701,"Boston, MA",20416,"Las Vegas, NV"
230826,"Boston, MA",20416,"Dallas/Fort Worth, TX"
230827,"Boston, MA",20416,"Dallas/Fort Worth, TX"
230828,"Boston, MA",20416,"Dallas/Fort Worth, TX"
230829,"Boston, MA",20416,"Dallas/Fort Worth, TX"
230830,"Boston, MA",20416,"Dallas/Fort Worth, TX"
239264,"Boston, MA",19977,"Newark, NJ"
239278,"Boston, MA",19977,"Chicago, IL"
239283,"Boston, MA",19977,"San Francisco, CA"
239286,"Boston, MA",19977,"Newark, NJ"
239346,"Boston, MA",19977,"San Francisco, CA"
239350,"Boston, MA",19977,"Newark, NJ"
239392,"Boston, MA",19977,"Newark, NJ"
239431,"Boston, MA",19977,"Newark, NJ"
239451,"Boston, MA",19977,"Denver, CO"
239480,"Boston, MA",19977,"Washington, DC"
239514,"Boston, MA",19977,"Washington, DC"
239567,"Boston, MA",19977,"Los Angeles, CA"
239572,"Boston, MA",19977,"San Francisco, CA"
239580,"Boston, MA",19977,"Chicago, IL"
239593,"Boston, MA",19977,"Denver, CO"
239595,"Boston, MA",19977,"Chicago, IL"
239635,"Boston, MA",19977,"San Francisco, CA"
239682,"Boston, MA",19977,"Washington, DC"
239705,"Boston, MA",19977,"Washington, DC"
239774,"Boston, MA",19977,"San Francisco, CA"
239793,"Boston, MA",19977,"Denver, CO"
239799,"Boston, MA",19977,"Chicago, IL"
239859,"Boston, MA",19977,"San Francisco, CA"
239865,"Boston, MA",19977,"Denver, CO"
239889,"Boston, MA",19977,"Houston, TX"
239918,"Boston, MA",19977,"Newark, NJ"
239938,"Boston, MA",19977,"Chicago, IL"
239943,"Boston, MA",19977,"Los Angeles, CA"
240020,"Boston, MA",19977,"Chicago, IL"
240174,"Boston, MA",19977,"Newark, NJ"
240272,"Boston, MA",19977,"Chicago, IL"
240279,"Boston, MA",19977,"Newark, NJ"
240305,"Boston, MA",19977,"Houston, TX"
240325,"Boston, MA",19977,"Houston, TX"
240337,"Boston, MA",19977,"Houston, TX"
240420,"Boston, MA",19977,"Chicago, IL"
240432,"Boston, MA",19977,"Newark, NJ"
240464,"Boston, MA",19977,"Chicago, IL"
240470,"Boston, MA",19977,"San Francisco, CA"
240783,"Boston, MA",19977,"Newark, NJ"
240785,"Boston, MA",19977,"San Francisco, CA"
240803,"Boston, MA",19977,"Newark, NJ"
240915,"Boston, MA",19977,"Houston, TX"
240999,"Boston, MA",19977,"Denver, CO"
241028,"Boston, MA",19977,"Washington, DC"
241062,"Boston, MA",19977,"Washington, DC"
241113,"Boston, MA",19977,"Los Angeles, CA"
241118,"Boston, MA",19977,"San Francisco, CA"
241126,"Boston, MA",19977,"Chicago, IL"
241139,"Boston, MA",19977,"Denver, CO"
241141,"Boston, MA",19977,"Chicago, IL"
241180,"Boston, MA",19977,"San Francisco, CA"
241227,"Boston, MA",19977,"Washington, DC"
241248,"Boston, MA",19977,"Washington, DC"
241317,"Boston, MA",19977,"San Francisco, CA"
241336,"Boston, MA",19977,"Denver, CO"
241342,"Boston, MA",19977,"Chicago, IL"
241403,"Boston, MA",19977,"San Francisco, CA"
241409,"Boston, MA",19977,"Denver, CO"
241434,"Boston, MA",19977,"Houston, TX"
241463,"Boston, MA",19977,"Newark, NJ"
241483,"Boston, MA",19977,"Chicago, IL"
241488,"Boston, MA",19977,"Los Angeles, CA"
241566,"Boston, MA",19977,"Chicago, IL"
241722,"Boston, MA",19977,"Newark, NJ"
241825,"Boston, MA",19977,"Chicago, IL"
241832,"Boston, MA",19977,"Newark, NJ"
241857,"Boston, MA",19977,"Houston, TX"
241878,"Boston, MA",19977,"Houston, TX"
241890,"Boston, MA",19977,"Houston, TX"
241973,"Boston, MA",19977,"Chicago, IL"
241985,"Boston, MA",19977,"Newark, NJ"
242017,"Boston, MA",19977,"Newark, NJ"
242031,"Boston, MA",19977,"Chicago, IL"
242036,"Boston, MA",19977,"San Francisco, CA"
242039,"Boston, MA",19977,"Newark, NJ"
242100,"Boston, MA",19977,"San Francisco, CA"
242105,"Boston, MA",19977,"Newark, NJ"
242149,"Boston, MA",19977,"Newark, NJ"
242189,"Boston, MA",19977,"Newark, NJ"
242349,"Boston, MA",19977,"Newark, NJ"
242351,"Boston, MA",19977,"San Francisco, CA"
242369,"Boston, MA",19977,"Newark, NJ"
242481,"Boston, MA",19977,"Houston, TX"
243028,"Boston, MA",19977,"Chicago, IL"
243035,"Boston, MA",19977,"Newark, NJ"
243061,"Boston, MA",19977,"Houston, TX"
243081,"Boston, MA",19977,"Houston, TX"
243173,"Boston, MA",19977,"Chicago, IL"
243185,"Boston, MA",19977,"Newark, NJ"
243216,"Boston, MA",19977,"Newark, NJ"
243230,"Boston, MA",19977,"Chicago, IL"
243235,"Boston, MA",19977,"San Francisco, CA"
243238,"Boston, MA",19977,"Newark, NJ"
243298,"Boston, MA",19977,"San Francisco, CA"
243302,"Boston, MA",19977,"Newark, NJ"
243344,"Boston, MA",19977,"Newark, NJ"
243383,"Boston, MA",19977,"Newark, NJ"
243410,"Boston, MA",19977,"Chicago, IL"
243416,"Boston, MA",19977,"San Francisco, CA"
243588,"Boston, MA",19977,"Denver, CO"
243617,"Boston, MA",19977,"Washington, DC"
243651,"Boston, MA",19977,"Washington, DC"
243704,"Boston, MA",19977,"Los Angeles, CA"
243709,"Boston, MA",19977,"San Francisco, CA"
243717,"Boston, MA",19977,"Chicago, IL"
243730,"Boston, MA",19977,"Denver, CO"
243732,"Boston, MA",19977,"Chicago, IL"
243772,"Boston, MA",19977,"San Francisco, CA"
243819,"Boston, MA",19977,"Washington, DC"
243842,"Boston, MA",19977,"Washington, DC"
243911,"Boston, MA",19977,"San Francisco, CA"
243930,"Boston, MA",19977,"Denver, CO"
243936,"Boston, MA",19977,"Chicago, IL"
243997,"Boston, MA",19977,"San Francisco, CA"
244003,"Boston, MA",19977,"Denver, CO"
244028,"Boston, MA",19977,"Houston, TX"
244056,"Boston, MA",19977,"Newark, NJ"
244076,"Boston, MA",19977,"Chicago, IL"
244081,"Boston, MA",19977,"Los Angeles, CA"
244159,"Boston, MA",19977,"Chicago, IL"
244314,"Boston, MA",19977,"Newark, NJ"
244458,"Boston, MA",20416,"Chicago, IL"
244459,"Boston, MA",20416,"Chicago, IL"
244460,"Boston, MA",20416,"Chicago, IL"
244461,"Boston, MA",20416,"Chicago, IL"
244462,"Boston, MA",20416,"Chicago, IL"
244688,"Boston, MA",19977,"Newark, NJ"
244690,"Boston, MA",19977,"San Francisco, CA"
244708,"Boston, MA",19977,"Newark, NJ"
244821,"Boston, MA",19977,"Houston, TX"
244878,"Boston, MA",19977,"Chicago, IL"
244898,"Boston, MA",19977,"San Francisco, CA"
245067,"Boston, MA",19977,"Denver, CO"
245096,"Boston, MA",19977,"Washington, DC"
245129,"Boston, MA",19977,"Washington, DC"
245184,"Boston, MA",19977,"San Francisco, CA"
245192,"Boston, MA",19977,"Chicago, IL"
245204,"Boston, MA",19977,"Denver, CO"
245206,"Boston, MA",19977,"Chicago, IL"
245246,"Boston, MA",19977,"San Francisco, CA"
245291,"Boston, MA",19977,"Washington, DC"
245314,"Boston, MA",19977,"Washington, DC"
245382,"Boston, MA",19977,"San Francisco, CA"
245406,"Boston, MA",19977,"Chicago, IL"
245465,"Boston, MA",19977,"San Francisco, CA"
245471,"Boston, MA",19977,"Denver, CO"
245524,"Boston, MA",19977,"Newark, NJ"
245541,"Boston, MA",19977,"Chicago, IL"
245543,"Boston, MA",19977,"Los Angeles, CA"
245553,"Boston, MA",19977,"Houston, TX"
245626,"Boston, MA",19977,"Chicago, IL"
245638,"Boston, MA",19977,"Newark, NJ"
245668,"Boston, MA",19977,"Newark, NJ"
245680,"Boston, MA",19977,"Chicago, IL"
245685,"Boston, MA",19977,"San Francisco, CA"
245744,"Boston, MA",19977,"San Francisco, CA"
245786,"Boston, MA",19977,"Newark, NJ"
245825,"Boston, MA",19977,"Newark, NJ"
245975,"Boston, MA",19977,"Newark, NJ"
245977,"Boston, MA",19977,"San Francisco, CA"
245991,"Boston, MA",19977,"Newark, NJ"
246100,"Boston, MA",19977,"Houston, TX"
246175,"Boston, MA",19977,"Chicago, IL"
246317,"Boston, MA",19977,"Newark, NJ"
246405,"Boston, MA",19977,"Chicago, IL"
246411,"Boston, MA",19977,"Newark, NJ"
246437,"Boston, MA",19977,"Houston, TX"
246498,"Boston, MA",19977,"Newark, NJ"
246518,"Boston, MA",19977,"Chicago, IL"
246522,"Boston, MA",19977,"Los Angeles, CA"
246578,"Boston, MA",19977,"Houston, TX"
246772,"Boston, MA",19977,"Newark, NJ"
246799,"Boston, MA",19977,"Houston, TX"
246815,"Boston, MA",21171,"San Francisco, CA"
246873,"Boston, MA",21171,"San Francisco, CA"
246876,"Boston, MA",21171,"San Francisco, CA"
246877,"Boston, MA",21171,"San Francisco, CA"
246880,"Boston, MA",21171,"Los Angeles, CA"
246881,"Boston, MA",21171,"Los Angeles, CA"
246883,"Boston, MA",21171,"Los Angeles, CA"
247077,"Boston, MA",21171,"San Francisco, CA"
247080,"Boston, MA",21171,"San Francisco, CA"
247083,"Boston, MA",21171,"Los Angeles, CA"
247085,"Boston, MA",21171,"Los Angeles, CA"
247241,"Boston, MA",19977,"Chicago, IL"
247245,"Boston, MA",19977,"San Francisco, CA"
247415,"Boston, MA",19977,"Denver, CO"
247445,"Boston, MA",19977,"Washington, DC"
247448,"Boston, MA",19977,"San Francisco, CA"
247480,"Boston, MA",19977,"Washington, DC"
247534,"Boston, MA",19977,"Los Angeles, CA"
247545,"Boston, MA",19977,"Chicago, IL"
247556,"Boston, MA",19977,"Denver, CO"
247558,"Boston, MA",19977,"Chicago, IL"
247563,"Boston, MA",19977,"San Francisco, CA"
247639,"Boston, MA",19977,"Washington, DC"
247662,"Boston, MA",19977,"Washington, DC"
247718,"Boston, MA",19977,"Newark, NJ"
247730,"Boston, MA",19977,"San Francisco, CA"
247749,"Boston, MA",19977,"Denver, CO"
247755,"Boston, MA",19977,"Chicago, IL"
247820,"Boston, MA",19977,"Denver, CO"
247828,"Boston, MA",19977,"Newark, NJ"
247930,"Boston, MA",19977,"Chicago, IL"
247937,"Boston, MA",19977,"Newark, NJ"
247965,"Boston, MA",19977,"Houston, TX"
247985,"Boston, MA",19977,"Houston, TX"
248001,"Boston, MA",19977,"Houston, TX"
248007,"Boston, MA",19977,"Chicago, IL"
248089,"Boston, MA",19977,"Newark, NJ"
248126,"Boston, MA",19977,"Newark, NJ"
248141,"Boston, MA",19977,"Chicago, IL"
248147,"Boston, MA",19977,"San Francisco, CA"
248150,"Boston, MA",19977,"Newark, NJ"
248187,"Boston, MA",19977,"San Francisco, CA"
248209,"Boston, MA",19977,"San Francisco, CA"
248213,"Boston, MA",19977,"Newark, NJ"
248300,"Boston, MA",19977,"Newark, NJ"
248471,"Boston, MA",19977,"Newark, NJ"
248473,"Boston, MA",19977,"San Francisco, CA"
248600,"Boston, MA",21171,"San Francisco, CA"
248603,"Boston, MA",21171,"San Francisco, CA"
248606,"Boston, MA",21171,"Los Angeles, CA"
248608,"Boston, MA",21171,"Los Angeles, CA"
249235,"Boston, MA",19393,"Atlanta, GA"
249236,"Boston, MA",19393,"Atlanta, GA"
249237,"Boston, MA",19393,"Atlanta, GA"
249238,"Boston, MA",19393,"Austin, TX"
249239,"Boston, MA",19393,"Nashville, TN"
249240,"Boston, MA",19393,"Nashville, TN"
249241,"Boston, MA",19393,"Nashville, TN"
249242,"Boston, MA",19393,"Baltimore, MD"
249243,"Boston, MA",19393,"Baltimore, MD"
249244,"Boston, MA",19393,"Baltimore, MD"
249245,"Boston, MA",19393,"Baltimore, MD"
249246,"Boston, MA",19393,"Baltimore, MD"
249247,"Boston, MA",19393,"Baltimore, MD"
249248,"Boston, MA",19393,"Baltimore, MD"
249249,"Boston, MA",19393,"Baltimore, MD"
249250,"Boston, MA",19393,"Columbus, OH"
249251,"Boston, MA",19393,"Columbus, OH"
249252,"Boston, MA",19393,"Dallas, TX"
249253,"Boston, MA",19393,"Denver, CO"
249254,"Boston, MA",19393,"Denver, CO"
249255,"Boston, MA",19393,"Denver, CO"
249256,"Boston, MA",19393,"Houston, TX"
249257,"Boston, MA",19393,"Houston, TX"
249258,"Boston, MA",19393,"Indianapolis, IN"
249259,"Boston, MA",19393,"Indianapolis, IN"
249260,"Boston, MA",19393,"Kansas City, MO"
249261,"Boston, MA",19393,"Kansas City, MO"
249262,"Boston, MA",19393,"Chicago, IL"
249263,"Boston, MA",19393,"Chicago, IL"
249264,"Boston, MA",19393,"Chicago, IL"
249265,"Boston, MA",19393,"Chicago, IL"
249266,"Boston, MA",19393,"Chicago, IL"
249267,"Boston, MA",19393,"Milwaukee, WI"
249268,"Boston, MA",19393,"Milwaukee, WI"
249269,"Boston, MA",19393,"St. Louis, MO"
249270,"Boston, MA",19393,"St. Louis, MO"
249990,"Boston, MA",21171,"San Francisco, CA"
249993,"Boston, MA",21171,"San Francisco, CA"
249996,"Boston, MA",21171,"Los Angeles, CA"
249998,"Boston, MA",21171,"Los Angeles, CA"
251630,"Boston, MA",21171,"San Francisco, CA"
251633,"Boston, MA",21171,"San Francisco, CA"
251636,"Boston, MA",21171,"Los Angeles, CA"
251638,"Boston, MA",21171,"Los Angeles, CA"
253489,"Boston, MA",19393,"Atlanta, GA"
253490,"Boston, MA",19393,"Atlanta, GA"
253491,"Boston, MA",19393,"Atlanta, GA"
253492,"Boston, MA",19393,"Austin, TX"
253493,"Boston, MA",19393,"Nashville, TN"
253494,"Boston, MA",19393,"Nashville, TN"
253495,"Boston, MA",19393,"Nashville, TN"
253496,"Boston, MA",19393,"Baltimore, MD"
253497,"Boston, MA",19393,"Baltimore, MD"
253498,"Boston, MA",19393,"Baltimore, MD"
253499,"Boston, MA",19393,"Baltimore, MD"
253500,"Boston, MA",19393,"Baltimore, MD"
253501,"Boston, MA",19393,"Baltimore, MD"
253502,"Boston, MA",19393,"Baltimore, MD"
253503,"Boston, MA",19393,"Baltimore, MD"
253504,"Boston, MA",19393,"Baltimore, MD"
253505,"Boston, MA",19393,"Baltimore, MD"
253506,"Boston, MA",19393,"Columbus, OH"
253507,"Boston, MA",19393,"Columbus, OH"
253508,"Boston, MA",19393,"Dallas, TX"
253509,"Boston, MA",19393,"Denver, CO"
253510,"Boston, MA",19393,"Denver, CO"
253511,"Boston, MA",19393,"Denver, CO"
253512,"Boston, MA",19393,"Houston, TX"
253513,"Boston, MA",19393,"Houston, TX"
253514,"Boston, MA",19393,"Indianapolis, IN"
253515,"Boston, MA",19393,"Indianapolis, IN"
253516,"Boston, MA",19393,"Kansas City, MO"
253517,"Boston, MA",19393,"Kansas City, MO"
253518,"Boston, MA",19393,"Chicago, IL"
253519,"Boston, MA",19393,"Chicago, IL"
253520,"Boston, MA",19393,"Chicago, IL"
253521,"Boston, MA",19393,"Chicago, IL"
253522,"Boston, MA",19393,"Chicago, IL"
253523,"Boston, MA",19393,"Milwaukee, WI"
253524,"Boston, MA",19393,"Milwaukee, WI"
253525,"Boston, MA",19393,"St. Louis, MO"
253526,"Boston, MA",19393,"St. Louis, MO"
255334,"Boston, MA",19977,"Chicago, IL"
255340,"Boston, MA",19977,"San Francisco, CA"
257698,"Boston, MA",19393,"Atlanta, GA"
257699,"Boston, MA",19393,"Atlanta, GA"
257700,"Boston, MA",19393,"Atlanta, GA"
257701,"Boston, MA",19393,"Austin, TX"
257702,"Boston, MA",19393,"Nashville, TN"
257703,"Boston, MA",19393,"Nashville, TN"
257704,"Boston, MA",19393,"Nashville, TN"
257705,"Boston, MA",19393,"Baltimore, MD"
257706,"Boston, MA",19393,"Baltimore, MD"
257707,"Boston, MA",19393,"Baltimore, MD"
257708,"Boston, MA",19393,"Baltimore, MD"
257709,"Boston, MA",19393,"Baltimore, MD"
257710,"Boston, MA",19393,"Baltimore, MD"
257711,"Boston, MA",19393,"Baltimore, MD"
257712,"Boston, MA",19393,"Baltimore, MD"
257713,"Boston, MA",19393,"Baltimore, MD"
257714,"Boston, MA",19393,"Baltimore, MD"
257715,"Boston, MA",19393,"Columbus, OH"
257716,"Boston, MA",19393,"Columbus, OH"
257717,"Boston, MA",19393,"Dallas, TX"
257718,"Boston, MA",19393,"Denver, CO"
257719,"Boston, MA",19393,"Denver, CO"
257720,"Boston, MA",19393,"Denver, CO"
257721,"Boston, MA",19393,"Houston, TX"
257722,"Boston, MA",19393,"Houston, TX"
257723,"Boston, MA",19393,"Indianapolis, IN"
257724,"Boston, MA",19393,"Indianapolis, IN"
257725,"Boston, MA",19393,"Kansas City, MO"
257726,"Boston, MA",19393,"Kansas City, MO"
257727,"Boston, MA",19393,"Chicago, IL"
257728,"Boston, MA",19393,"Chicago, IL"
257729,"Boston, MA",19393,"Chicago, IL"
257730,"Boston, MA",19393,"Chicago, IL"
257731,"Boston, MA",19393,"Chicago, IL"
257732,"Boston, MA",19393,"Milwaukee, WI"
257733,"Boston, MA",19393,"Milwaukee, WI"
257734,"Boston, MA",19393,"St. Louis, MO"
257735,"Boston, MA",19393,"St. Louis, MO"
260888,"Boston, MA",19393,"Atlanta, GA"
260889,"Boston, MA",19393,"Atlanta, GA"
260890,"Boston, MA",19393,"Atlanta, GA"
260891,"Boston, MA",19393,"Austin, TX"
260892,"Boston, MA",19393,"Nashville, TN"
260893,"Boston, MA",19393,"Nashville, TN"
260894,"Boston, MA",19393,"Nashville, TN"
260895,"Boston, MA",19393,"Baltimore, MD"
260896,"Boston, MA",19393,"Baltimore, MD"
260897,"Boston, MA",19393,"Baltimore, MD"
260898,"Boston, MA",19393,"Baltimore, MD"
260899,"Boston, MA",19393,"Baltimore, MD"
260900,"Boston, MA",19393,"Baltimore, MD"
260901,"Boston, MA",19393,"Baltimore, MD"
260902,"Boston, MA",19393,"Baltimore, MD"
260903,"Boston, MA",19393,"Baltimore, MD"
260904,"Boston, MA",19393,"Baltimore, MD"
260905,"Boston, MA",19393,"Columbus, OH"
260906,"Boston, MA",19393,"Columbus, OH"
260907,"Boston, MA",19393,"Dallas, TX"
260908,"Boston, MA",19393,"Denver, CO"
260909,"Boston, MA",19393,"Denver, CO"
260910,"Boston, MA",19393,"Denver, CO"
260911,"Boston, MA",19393,"Houston, TX"
260912,"Boston, MA",19393,"Houston, TX"
260913,"Boston, MA",19393,"Indianapolis, IN"
260914,"Boston, MA",19393,"Indianapolis, IN"
260915,"Boston, MA",19393,"Kansas City, MO"
260916,"Boston, MA",19393,"Kansas City, MO"
260917,"Boston, MA",19393,"Chicago, IL"
260918,"Boston, MA",19393,"Chicago, IL"
260919,"Boston, MA",19393,"Chicago, IL"
260920,"Boston, MA",19393,"Chicago, IL"
260921,"Boston, MA",19393,"Chicago, IL"
260922,"Boston, MA",19393,"Milwaukee, WI"
260923,"Boston, MA",19393,"Milwaukee, WI"
260924,"Boston, MA",19393,"St. Louis, MO"
260925,"Boston, MA",19393,"St. Louis, MO"
265271,"Boston, MA",19393,"Atlanta, GA"
265272,"Boston, MA",19393,"Atlanta, GA"
265273,"Boston, MA",19393,"Atlanta, GA"
265274,"Boston, MA",19393,"Austin, TX"
265275,"Boston, MA",19393,"Nashville, TN"
265276,"Boston, MA",19393,"Nashville, TN"
265277,"Boston, MA",19393,"Nashville, TN"
265278,"Boston, MA",19393,"Baltimore, MD"
265279,"Boston, MA",19393,"Baltimore, MD"
265280,"Boston, MA",19393,"Baltimore, MD"
265281,"Boston, MA",19393,"Baltimore, MD"
265282,"Boston, MA",19393,"Baltimore, MD"
265283,"Boston, MA",19393,"Baltimore, MD"
265284,"Boston, MA",19393,"Baltimore, MD"
265285,"Boston, MA",19393,"Baltimore, MD"
265286,"Boston, MA",19393,"Baltimore, MD"
265287,"Boston, MA",19393,"Baltimore, MD"
265288,"Boston, MA",19393,"Columbus, OH"
265289,"Boston, MA",19393,"Columbus, OH"
265290,"Boston, MA",19393,"Dallas, TX"
265291,"Boston, MA",19393,"Denver, CO"
265292,"Boston, MA",19393,"Denver, CO"
265293,"Boston, MA",19393,"Denver, CO"
265294,"Boston, MA",19393,"Houston, TX"
265295,"Boston, MA",19393,"Houston, TX"
265296,"Boston, MA",19393,"Indianapolis, IN"
265297,"Boston, MA",19393,"Indianapolis, IN"
265298,"Boston, MA",19393,"Kansas City, MO"
265299,"Boston, MA",19393,"Kansas City, MO"
265300,"Boston, MA",19393,"Chicago, IL"
265301,"Boston, MA",19393,"Chicago, IL"
265302,"Boston, MA",19393,"Chicago, IL"
265303,"Boston, MA",19393,"Chicago, IL"
265304,"Boston, MA",19393,"Chicago, IL"
265305,"Boston, MA",19393,"Milwaukee, WI"
265306,"Boston, MA",19393,"Milwaukee, WI"
265307,"Boston, MA",19393,"St. Louis, MO"
265308,"Boston, MA",19393,"St. Louis, MO"
268187,"Boston, MA",19790,"Minneapolis, MN"
268247,"Boston, MA",19790,"Detroit, MI"
268342,"Boston, MA",19790,"Los Angeles, CA"
268343,"Boston, MA",19790,"Los Angeles, CA"
268394,"Boston, MA",19790,"Atlanta, GA"
268414,"Boston, MA",19790,"New York, NY"
268416,"Boston, MA",19790,"New York, NY"
268477,"Boston, MA",19790,"Atlanta, GA"
268566,"Boston, MA",19790,"New York, NY"
268588,"Boston, MA",19790,"Atlanta, GA"
268652,"Boston, MA",19790,"New York, NY"
268699,"Boston, MA",19790,"Minneapolis, MN"
268710,"Boston, MA",19790,"Minneapolis, MN"
268723,"Boston, MA",19790,"Minneapolis, MN"
268752,"Boston, MA",19790,"Minneapolis, MN"
268755,"Boston, MA",19790,"Seattle, WA"
268799,"Boston, MA",19790,"Atlanta, GA"
268880,"Boston, MA",19790,"Atlanta, GA"
269092,"Boston, MA",19790,"Atlanta, GA"
269118,"Boston, MA",19790,"Detroit, MI"
269162,"Boston, MA",19790,"New York, NY"
269207,"Boston, MA",19790,"Atlanta, GA"
269440,"Boston, MA",19790,"Atlanta, GA"
269461,"Boston, MA",19790,"Detroit, MI"
269542,"Boston, MA",19790,"Atlanta, GA"
269556,"Boston, MA",19790,"Minneapolis, MN"
269611,"Boston, MA",19790,"Detroit, MI"
269702,"Boston, MA",19790,"Los Angeles, CA"
269703,"Boston, MA",19790,"Los Angeles, CA"
269829,"Boston, MA",19790,"New York, NY"
269831,"Boston, MA",19790,"New York, NY"
269833,"Boston, MA",19790,"New York, NY"
269835,"Boston, MA",19790,"New York, NY"
269837,"Boston, MA",19790,"New York, NY"
269839,"Boston, MA",19790,"New York, NY"
269842,"Boston, MA",19790,"New York, NY"
269902,"Boston, MA",19790,"Detroit, MI"
269979,"Boston, MA",19790,"New York, NY"
270111,"Boston, MA",19790,"Orlando, FL"
270180,"Boston, MA",19790,"Detroit, MI"
270228,"Boston, MA",19790,"Atlanta, GA"
270375,"Boston, MA",19790,"Atlanta, GA"
270385,"Boston, MA",19790,"Salt Lake City, UT"
270577,"Boston, MA",19790,"Detroit, MI"
270582,"Boston, MA",19790,"Salt Lake City, UT"
270916,"Boston, MA",19790,"Minneapolis, MN"
270920,"Boston, MA",19790,"Seattle, WA"
270966,"Boston, MA",19790,"Atlanta, GA"
271050,"Boston, MA",19790,"Atlanta, GA"
271280,"Boston, MA",19790,"New York, NY"
271420,"Boston, MA",19790,"Orlando, FL"
271498,"Boston, MA",19790,"Detroit, MI"
271602,"Boston, MA",19790,"Atlanta, GA"
271624,"Boston, MA",19790,"Detroit, MI"
271699,"Boston, MA",19790,"Detroit, MI"
271705,"Boston, MA",19790,"Atlanta, GA"
271721,"Boston, MA",19790,"Atlanta, GA"
271738,"Boston, MA",19790,"New York, NY"
271740,"Boston, MA",19790,"New York, NY"
271802,"Boston, MA",19790,"Atlanta, GA"
272022,"Boston, MA",19790,"Atlanta, GA"
272032,"Boston, MA",19790,"Salt Lake City, UT"
272241,"Boston, MA",19790,"Detroit, MI"
272247,"Boston, MA",19790,"Salt Lake City, UT"
272600,"Boston, MA",19790,"Minneapolis, MN"
272660,"Boston, MA",19790,"Detroit, MI"
272755,"Boston, MA",19790,"Los Angeles, CA"
272756,"Boston, MA",19790,"Los Angeles, CA"
272893,"Boston, MA",19790,"New York, NY"
272910,"Boston, MA",19790,"Atlanta, GA"
272923,"Boston, MA",19790,"Cincinnati, OH"
272976,"Boston, MA",19790,"New York, NY"
273026,"Boston, MA",19790,"Minneapolis, MN"
273038,"Boston, MA",19790,"Minneapolis, MN"
273051,"Boston, MA",19790,"Minneapolis, MN"
273144,"Boston, MA",19790,"Minneapolis, MN"
273161,"Boston, MA",19790,"New York, NY"
273163,"Boston, MA",19790,"New York, NY"
273165,"Boston, MA",19790,"New York, NY"
273167,"Boston, MA",19790,"New York, NY"
273169,"Boston, MA",19790,"New York, NY"
273171,"Boston, MA",19790,"New York, NY"
273173,"Boston, MA",19790,"New York, NY"
273175,"Boston, MA",19790,"New York, NY"
273177,"Boston, MA",19790,"New York, NY"
273246,"Boston, MA",19790,"Detroit, MI"
273680,"Boston, MA",19930,"Seattle, WA"
273702,"Boston, MA",19930,"San Diego, CA"
273805,"Boston, MA",19790,"Atlanta, GA"
273827,"Boston, MA",19790,"Detroit, MI"
273903,"Boston, MA",19790,"Detroit, MI"
273909,"Boston, MA",19790,"Atlanta, GA"
273925,"Boston, MA",19790,"Atlanta, GA"
273942,"Boston, MA",19790,"New York, NY"
273944,"Boston, MA",19790,"New York, NY"
274007,"Boston, MA",19790,"Atlanta, GA"
274105,"Boston, MA",19790,"New York, NY"
274122,"Boston, MA",19790,"Atlanta, GA"
274135,"Boston, MA",19790,"Cincinnati, OH"
274188,"Boston, MA",19790,"New York, NY"
274239,"Boston, MA",19790,"Minneapolis, MN"
274251,"Boston, MA",19790,"Minneapolis, MN"
274264,"Boston, MA",19790,"Minneapolis, MN"
274361,"Boston, MA",19790,"Minneapolis, MN"
274378,"Boston, MA",19790,"New York, NY"
274380,"Boston, MA",19790,"New York, NY"
274382,"Boston, MA",19790,"New York, NY"
274384,"Boston, MA",19790,"New York, NY"
274386,"Boston, MA",19790,"New York, NY"
274597,"Boston, MA",19790,"Atlanta, GA"
274607,"Boston, MA",19790,"Salt Lake City, UT"
274816,"Boston, MA",19790,"Detroit, MI"
274822,"Boston, MA",19790,"Salt Lake City, UT"
275178,"Boston, MA",19790,"Minneapolis, MN"
275220,"Boston, MA",19790,"Minneapolis, MN"
275224,"Boston, MA",19790,"Seattle, WA"
275270,"Boston, MA",19790,"Atlanta, GA"
275354,"Boston, MA",19790,"Atlanta, GA"
275583,"Boston, MA",19790,"New York, NY"
275725,"Boston, MA",19790,"Orlando, FL"
275803,"Boston, MA",19790,"Detroit, MI"
275853,"Boston, MA",19790,"Atlanta, GA"
275967,"Boston, MA",19790,"Atlanta, GA"
275994,"Boston, MA",19790,"Detroit, MI"
