AIRLINE_ID,CARRIER_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,PASSENGERS
19393,Southwest Airlines Co.,"Dallas, TX","Charlotte, NC",12
19393,Southwest Airlines Co.,"Dallas, TX","Chicago, IL",12
19393,Southwest Airlines Co.,"Dallas, TX","Cleveland, OH",12
19393,Southwest Airlines Co.,"Dallas, TX","Columbus, OH",12
19393,Southwest Airlines Co.,"Dallas, TX","Corpus Christi, TX",7
19393,Southwest Airlines Co.,"Dallas, TX","Dayton, OH",3
19393,Southwest Airlines Co.,"Dallas, TX","Denver, CO",12
19393,Southwest Airlines Co.,"Dallas, TX","Detroit, MI",12
19393,Southwest Airlines Co.,"Dallas, TX","El Paso, TX",13
19393,Southwest Airlines Co.,"Dallas, TX","Fargo, ND",1
19393,Southwest Airlines Co.,"Dallas, TX","Flint, MI",3
19393,Southwest Airlines Co.,"Dallas, TX","Fort Lauderdale, FL",12
19393,Southwest Airlines Co.,"Dallas, TX","Fort Myers, FL",11
19393,Southwest Airlines Co.,"Dallas, TX","Gainesville, FL",1
19393,Southwest Airlines Co.,"Dallas, TX","Greenville, NC",1
19393,Southwest Airlines Co.,"Dallas, TX","Greer, SC",9
19393,Southwest Airlines Co.,"Dallas, TX","Harlingen/San Benito, TX",12
19393,Southwest Airlines Co.,"Dallas, TX","Hartford, CT",7
19393,Southwest Airlines Co.,"Dallas, TX","Houston, TX",12
19393,Southwest Airlines Co.,"Dallas, TX","Indianapolis, IN",12
19393,Southwest Airlines Co.,"Dallas, TX","Islip, NY",7
19393,Southwest Airlines Co.,"Dallas, TX","Jacksonville, FL",5
19393,Southwest Airlines Co.,"Dallas, TX","Kansas City, MO",13
19393,Southwest Airlines Co.,"Dallas, TX","Lansing, MI",1
19393,Southwest Airlines Co.,"Dallas, TX","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Dallas, TX","Little Rock, AR",12
19393,Southwest Airlines Co.,"Dallas, TX","Long Beach, CA",2
19393,Southwest Airlines Co.,"Dallas, TX","Los Angeles, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","Louisville, KY",7
19393,Southwest Airlines Co.,"Dallas, TX","Lubbock, TX",12
19393,Southwest Airlines Co.,"Dallas, TX","Manchester, NH",9
19393,Southwest Airlines Co.,"Dallas, TX","Memphis, TN",12
19393,Southwest Airlines Co.,"Dallas, TX","Midland/Odessa, TX",12
19393,Southwest Airlines Co.,"Dallas, TX","Milwaukee, WI",12
19393,Southwest Airlines Co.,"Dallas, TX","Minneapolis, MN",12
19393,Southwest Airlines Co.,"Dallas, TX","Moline, IL",1
19393,Southwest Airlines Co.,"Dallas, TX","Nashville, TN",12
19393,Southwest Airlines Co.,"Dallas, TX","New Orleans, LA",13
19393,Southwest Airlines Co.,"Dallas, TX","New York, NY",12
19393,Southwest Airlines Co.,"Dallas, TX","Newark, NJ",12
19393,Southwest Airlines Co.,"Dallas, TX","Newburgh/Poughkeepsie, NY",1
19393,Southwest Airlines Co.,"Dallas, TX","Norfolk, VA",3
19393,Southwest Airlines Co.,"Dallas, TX","Oakland, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","Oklahoma City, OK",12
19393,Southwest Airlines Co.,"Dallas, TX","Omaha, NE",12
19393,Southwest Airlines Co.,"Dallas, TX","Ontario, CA",10
19393,Southwest Airlines Co.,"Dallas, TX","Orlando, FL",13
19393,Southwest Airlines Co.,"Dallas, TX","Panama City, FL",12
19393,Southwest Airlines Co.,"Dallas, TX","Pensacola, FL",5
19393,Southwest Airlines Co.,"Dallas, TX","Philadelphia, PA",13
19393,Southwest Airlines Co.,"Dallas, TX","Phoenix, AZ",13
19393,Southwest Airlines Co.,"Dallas, TX","Pittsburgh, PA",12
19393,Southwest Airlines Co.,"Dallas, TX","Portland, OR",12
19393,Southwest Airlines Co.,"Dallas, TX","Providence, RI",10
19393,Southwest Airlines Co.,"Dallas, TX","Raleigh/Durham, NC",12
19393,Southwest Airlines Co.,"Dallas, TX","Reno, NV",10
19393,Southwest Airlines Co.,"Dallas, TX","Richmond, VA",9
19393,Southwest Airlines Co.,"Dallas, TX","Rochester, NY",8
19393,Southwest Airlines Co.,"Dallas, TX","Sacramento, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","Salt Lake City, UT",12
19393,Southwest Airlines Co.,"Dallas, TX","San Antonio, TX",12
19393,Southwest Airlines Co.,"Dallas, TX","San Diego, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","San Francisco, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","San Jose, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","San Juan, PR",6
19393,Southwest Airlines Co.,"Dallas, TX","Santa Ana, CA",12
19393,Southwest Airlines Co.,"Dallas, TX","Seattle, WA",12
19393,Southwest Airlines Co.,"Dallas, TX","Spokane, WA",9
19393,Southwest Airlines Co.,"Dallas, TX","St. Louis, MO",13
19393,Southwest Airlines Co.,"Dallas, TX","Tampa, FL",12
19393,Southwest Airlines Co.,"Dallas, TX","Tucson, AZ",8
19393,Southwest Airlines Co.,"Dallas, TX","Tulsa, OK",13
19393,Southwest Airlines Co.,"Dallas, TX","Washington, DC",14
19393,Southwest Airlines Co.,"Dallas, TX","West Palm Beach/Palm Beach, FL",9
19393,Southwest Airlines Co.,"Dallas, TX","Wichita, KS",4
19393,Southwest Airlines Co.,"Dallas/Fort Worth, TX","Baltimore, MD",1
19393,Southwest Airlines Co.,"Dayton, OH","Atlanta, GA",3
19393,Southwest Airlines Co.,"Dayton, OH","Austin, TX",3
19393,Southwest Airlines Co.,"Dayton, OH","Baltimore, MD",4
19393,Southwest Airlines Co.,"Dayton, OH","Birmingham, AL",5
19393,Southwest Airlines Co.,"Dayton, OH","Boston, MA",6
19393,Southwest Airlines Co.,"Dayton, OH","Chicago, IL",9
19393,Southwest Airlines Co.,"Dayton, OH","Columbus, OH",2
19393,Southwest Airlines Co.,"Dayton, OH","Dallas, TX",1
19393,Southwest Airlines Co.,"Dayton, OH","Denver, CO",6
19393,Southwest Airlines Co.,"Dayton, OH","Fort Lauderdale, FL",3
19393,Southwest Airlines Co.,"Dayton, OH","Fort Myers, FL",2
19393,Southwest Airlines Co.,"Dayton, OH","Houston, TX",8
19393,Southwest Airlines Co.,"Dayton, OH","Jacksonville, FL",1
19393,Southwest Airlines Co.,"Dayton, OH","Kansas City, MO",5
19393,Southwest Airlines Co.,"Dayton, OH","Las Vegas, NV",6
19393,Southwest Airlines Co.,"Dayton, OH","Los Angeles, CA",3
19393,Southwest Airlines Co.,"Dayton, OH","Manchester, NH",3
19393,Southwest Airlines Co.,"Dayton, OH","Memphis, TN",3
19393,Southwest Airlines Co.,"Dayton, OH","New Orleans, LA",5
19393,Southwest Airlines Co.,"Dayton, OH","New York, NY",1
19393,Southwest Airlines Co.,"Dayton, OH","Omaha, NE",2
19393,Southwest Airlines Co.,"Dayton, OH","Ontario, CA",1
19393,Southwest Airlines Co.,"Dayton, OH","Orlando, FL",5
19393,Southwest Airlines Co.,"Dayton, OH","Panama City, FL",3
19393,Southwest Airlines Co.,"Dayton, OH","Phoenix, AZ",3
19393,Southwest Airlines Co.,"Dayton, OH","Portland, OR",2
19393,Southwest Airlines Co.,"Dayton, OH","Reno, NV",1
19393,Southwest Airlines Co.,"Dayton, OH","Sacramento, CA",5
19393,Southwest Airlines Co.,"Dayton, OH","San Antonio, TX",5
19393,Southwest Airlines Co.,"Dayton, OH","San Diego, CA",2
19393,Southwest Airlines Co.,"Dayton, OH","San Jose, CA",3
19393,Southwest Airlines Co.,"Dayton, OH","Santa Ana, CA",4
19393,Southwest Airlines Co.,"Dayton, OH","Seattle, WA",1
19393,Southwest Airlines Co.,"Dayton, OH","St. Louis, MO",6
19393,Southwest Airlines Co.,"Dayton, OH","Tampa, FL",7
19393,Southwest Airlines Co.,"Dayton, OH","Tucson, AZ",2
19393,Southwest Airlines Co.,"Dayton, OH","Washington, DC",4
19393,Southwest Airlines Co.,"Denver, CO","Akron, OH",3
19393,Southwest Airlines Co.,"Denver, CO","Albany, NY",8
19393,Southwest Airlines Co.,"Denver, CO","Albuquerque, NM",12
19393,Southwest Airlines Co.,"Denver, CO","Amarillo, TX",3
19393,Southwest Airlines Co.,"Denver, CO","Atlanta, GA",12
19393,Southwest Airlines Co.,"Denver, CO","Austin, TX",12
19393,Southwest Airlines Co.,"Denver, CO","Baltimore, MD",12
19393,Southwest Airlines Co.,"Denver, CO","Birmingham, AL",11
19393,Southwest Airlines Co.,"Denver, CO","Boise, ID",12
19393,Southwest Airlines Co.,"Denver, CO","Boston, MA",12
19393,Southwest Airlines Co.,"Denver, CO","Buffalo, NY",6
19393,Southwest Airlines Co.,"Denver, CO","Burbank, CA",12
19393,Southwest Airlines Co.,"Denver, CO","Charleston, SC",6
19393,Southwest Airlines Co.,"Denver, CO","Charlotte, NC",8
19393,Southwest Airlines Co.,"Denver, CO","Chicago, IL",12
19393,Southwest Airlines Co.,"Denver, CO","Cleveland, OH",12
19393,Southwest Airlines Co.,"Denver, CO","Columbus, OH",12
19393,Southwest Airlines Co.,"Denver, CO","Dallas, TX",12
19393,Southwest Airlines Co.,"Denver, CO","Dayton, OH",6
19393,Southwest Airlines Co.,"Denver, CO","Des Moines, IA",3
19393,Southwest Airlines Co.,"Denver, CO","Detroit, MI",12
19393,Southwest Airlines Co.,"Denver, CO","El Paso, TX",9
19393,Southwest Airlines Co.,"Denver, CO","Fayetteville, AR",1
19393,Southwest Airlines Co.,"Denver, CO","Flint, MI",6
19393,Southwest Airlines Co.,"Denver, CO","Fort Lauderdale, FL",12
19393,Southwest Airlines Co.,"Denver, CO","Fort Myers, FL",11
19393,Southwest Airlines Co.,"Denver, CO","Grand Rapids, MI",13
19393,Southwest Airlines Co.,"Denver, CO","Greer, SC",5
19393,Southwest Airlines Co.,"Denver, CO","Harlingen/San Benito, TX",5
19393,Southwest Airlines Co.,"Denver, CO","Hartford, CT",12
19393,Southwest Airlines Co.,"Denver, CO","Houston, TX",12
19393,Southwest Airlines Co.,"Denver, CO","Indianapolis, IN",12
19393,Southwest Airlines Co.,"Denver, CO","Islip, NY",5
19393,Southwest Airlines Co.,"Denver, CO","Jacksonville, FL",12
19393,Southwest Airlines Co.,"Denver, CO","Kansas City, MO",12
19393,Southwest Airlines Co.,"Denver, CO","Lafayette, IN",1
19393,Southwest Airlines Co.,"Denver, CO","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Denver, CO","Little Rock, AR",2
19393,Southwest Airlines Co.,"Denver, CO","Los Angeles, CA",13
19393,Southwest Airlines Co.,"Denver, CO","Louisville, KY",12
19393,Southwest Airlines Co.,"Denver, CO","Lubbock, TX",6
19393,Southwest Airlines Co.,"Denver, CO","Manchester, NH",9
19393,Southwest Airlines Co.,"Denver, CO","Memphis, TN",4
19393,Southwest Airlines Co.,"Denver, CO","Midland/Odessa, TX",8
19393,Southwest Airlines Co.,"Denver, CO","Milwaukee, WI",12
19393,Southwest Airlines Co.,"Denver, CO","Minneapolis, MN",12
19393,Southwest Airlines Co.,"Denver, CO","Nashville, TN",12
19393,Southwest Airlines Co.,"Denver, CO","New Orleans, LA",12
19393,Southwest Airlines Co.,"Denver, CO","New York, NY",12
19393,Southwest Airlines Co.,"Denver, CO","Newark, NJ",12
19393,Southwest Airlines Co.,"Denver, CO","Norfolk, VA",5
19393,Southwest Airlines Co.,"Denver, CO","Oakland, CA",13
19393,Southwest Airlines Co.,"Denver, CO","Oklahoma City, OK",12
19393,Southwest Airlines Co.,"Denver, CO","Omaha, NE",12
19393,Southwest Airlines Co.,"Denver, CO","Ontario, CA",12
19393,Southwest Airlines Co.,"Denver, CO","Orlando, FL",12
19393,Southwest Airlines Co.,"Denver, CO","Panama City, FL",5
19393,Southwest Airlines Co.,"Denver, CO","Pensacola, FL",1
19393,Southwest Airlines Co.,"Denver, CO","Philadelphia, PA",12
19393,Southwest Airlines Co.,"Denver, CO","Phoenix, AZ",12
19393,Southwest Airlines Co.,"Denver, CO","Pittsburgh, PA",12
19393,Southwest Airlines Co.,"Denver, CO","Portland, ME",1
19393,Southwest Airlines Co.,"Denver, CO","Portland, OR",12
19393,Southwest Airlines Co.,"Denver, CO","Providence, RI",11
19393,Southwest Airlines Co.,"Denver, CO","Raleigh/Durham, NC",12
19393,Southwest Airlines Co.,"Denver, CO","Reno, NV",12
19393,Southwest Airlines Co.,"Denver, CO","Richmond, VA",5
19393,Southwest Airlines Co.,"Denver, CO","Sacramento, CA",12
19393,Southwest Airlines Co.,"Denver, CO","Salt Lake City, UT",12
19393,Southwest Airlines Co.,"Denver, CO","San Antonio, TX",13
19393,Southwest Airlines Co.,"Denver, CO","San Diego, CA",12
19393,Southwest Airlines Co.,"Denver, CO","San Francisco, CA",12
19393,Southwest Airlines Co.,"Denver, CO","San Jose, CA",12
19393,Southwest Airlines Co.,"Denver, CO","San Juan, PR",10
19393,Southwest Airlines Co.,"Denver, CO","Santa Ana, CA",12
19393,Southwest Airlines Co.,"Denver, CO","Seattle, WA",12
19393,Southwest Airlines Co.,"Denver, CO","Spokane, WA",12
19393,Southwest Airlines Co.,"Denver, CO","Springfield, MO",1
19393,Southwest Airlines Co.,"Denver, CO","St. Louis, MO",12
19393,Southwest Airlines Co.,"Denver, CO","Tampa, FL",12
19393,Southwest Airlines Co.,"Denver, CO","Tucson, AZ",12
19393,Southwest Airlines Co.,"Denver, CO","Tulsa, OK",12
19393,Southwest Airlines Co.,"Denver, CO","Washington, DC",24
19393,Southwest Airlines Co.,"Denver, CO","West Palm Beach/Palm Beach, FL",1
19393,Southwest Airlines Co.,"Denver, CO","Wichita, KS",3
19393,Southwest Airlines Co.,"Des Moines, IA","Boston, MA",8
19393,Southwest Airlines Co.,"Des Moines, IA","Burbank, CA",1
19393,Southwest Airlines Co.,"Des Moines, IA","Charleston, SC",2
19393,Southwest Airlines Co.,"Des Moines, IA","Chicago, IL",8
19393,Southwest Airlines Co.,"Des Moines, IA","Cleveland, OH",2
19393,Southwest Airlines Co.,"Des Moines, IA","Dallas, TX",2
19393,Southwest Airlines Co.,"Des Moines, IA","Detroit, MI",1
19393,Southwest Airlines Co.,"Des Moines, IA","Fort Lauderdale, FL",2
19393,Southwest Airlines Co.,"Des Moines, IA","Houston, TX",1
19393,Southwest Airlines Co.,"Des Moines, IA","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Des Moines, IA","Los Angeles, CA",1
19393,Southwest Airlines Co.,"Des Moines, IA","Manchester, NH",2
19393,Southwest Airlines Co.,"Des Moines, IA","Memphis, TN",3
19393,Southwest Airlines Co.,"Des Moines, IA","New Orleans, LA",1
19393,Southwest Airlines Co.,"Des Moines, IA","New York, NY",7
19393,Southwest Airlines Co.,"Des Moines, IA","Newark, NJ",7
19393,Southwest Airlines Co.,"Des Moines, IA","Oakland, CA",2
19393,Southwest Airlines Co.,"Des Moines, IA","Oklahoma City, OK",1
19393,Southwest Airlines Co.,"Des Moines, IA","Ontario, CA",1
19393,Southwest Airlines Co.,"Des Moines, IA","Orlando, FL",3
19393,Southwest Airlines Co.,"Des Moines, IA","Philadelphia, PA",5
19393,Southwest Airlines Co.,"Des Moines, IA","Phoenix, AZ",2
19393,Southwest Airlines Co.,"Des Moines, IA","Portland, OR",4
19393,Southwest Airlines Co.,"Des Moines, IA","Raleigh/Durham, NC",3
19393,Southwest Airlines Co.,"Des Moines, IA","Sacramento, CA",2
19393,Southwest Airlines Co.,"Des Moines, IA","Salt Lake City, UT",4
19393,Southwest Airlines Co.,"Des Moines, IA","San Antonio, TX",3
19393,Southwest Airlines Co.,"Des Moines, IA","San Diego, CA",5
19393,Southwest Airlines Co.,"Des Moines, IA","San Jose, CA",5
19393,Southwest Airlines Co.,"Des Moines, IA","Seattle, WA",2
19393,Southwest Airlines Co.,"Des Moines, IA","St. Louis, MO",10
19393,Southwest Airlines Co.,"Des Moines, IA","Tampa, FL",3
19393,Southwest Airlines Co.,"Des Moines, IA","Tulsa, OK",2
19393,Southwest Airlines Co.,"Des Moines, IA","Washington, DC",9
19393,Southwest Airlines Co.,"Detroit, MI","Albany, NY",2
19393,Southwest Airlines Co.,"Detroit, MI","Albuquerque, NM",7
19393,Southwest Airlines Co.,"Detroit, MI","Atlanta, GA",12
19393,Southwest Airlines Co.,"Detroit, MI","Austin, TX",12
19393,Southwest Airlines Co.,"Detroit, MI","Baltimore, MD",12
19393,Southwest Airlines Co.,"Detroit, MI","Birmingham, AL",9
19393,Southwest Airlines Co.,"Detroit, MI","Boise, ID",2
19393,Southwest Airlines Co.,"Detroit, MI","Boston, MA",11
19393,Southwest Airlines Co.,"Detroit, MI","Burbank, CA",3
19393,Southwest Airlines Co.,"Detroit, MI","Charleston, SC",6
19393,Southwest Airlines Co.,"Detroit, MI","Charlotte, NC",7
19393,Southwest Airlines Co.,"Detroit, MI","Chicago, IL",12
19393,Southwest Airlines Co.,"Detroit, MI","Corpus Christi, TX",2
19393,Southwest Airlines Co.,"Detroit, MI","Dallas, TX",12
19393,Southwest Airlines Co.,"Detroit, MI","Denver, CO",12
19393,Southwest Airlines Co.,"Detroit, MI","Des Moines, IA",1
19393,Southwest Airlines Co.,"Detroit, MI","El Paso, TX",7
19393,Southwest Airlines Co.,"Detroit, MI","Fort Lauderdale, FL",13
19393,Southwest Airlines Co.,"Detroit, MI","Fort Myers, FL",8
19393,Southwest Airlines Co.,"Detroit, MI","Greer, SC",1
19393,Southwest Airlines Co.,"Detroit, MI","Harlingen/San Benito, TX",4
19393,Southwest Airlines Co.,"Detroit, MI","Hartford, CT",2
19393,Southwest Airlines Co.,"Detroit, MI","Houston, TX",12
19393,Southwest Airlines Co.,"Detroit, MI","Islip, NY",3
19393,Southwest Airlines Co.,"Detroit, MI","Jacksonville, FL",10
19393,Southwest Airlines Co.,"Detroit, MI","Kansas City, MO",11
19393,Southwest Airlines Co.,"Detroit, MI","Las Vegas, NV",13
19393,Southwest Airlines Co.,"Detroit, MI","Little Rock, AR",7
19393,Southwest Airlines Co.,"Detroit, MI","Los Angeles, CA",11
19393,Southwest Airlines Co.,"Detroit, MI","Louisville, KY",6
19393,Southwest Airlines Co.,"Detroit, MI","Lubbock, TX",3
19393,Southwest Airlines Co.,"Detroit, MI","Manchester, NH",5
19393,Southwest Airlines Co.,"Detroit, MI","Memphis, TN",3
19393,Southwest Airlines Co.,"Detroit, MI","Midland/Odessa, TX",4
19393,Southwest Airlines Co.,"Detroit, MI","Minneapolis, MN",4
19393,Southwest Airlines Co.,"Detroit, MI","Nashville, TN",12
19393,Southwest Airlines Co.,"Detroit, MI","New Orleans, LA",11
19393,Southwest Airlines Co.,"Detroit, MI","New York, NY",6
19393,Southwest Airlines Co.,"Detroit, MI","Newark, NJ",3
19393,Southwest Airlines Co.,"Detroit, MI","Norfolk, VA",4
19393,Southwest Airlines Co.,"Detroit, MI","Oakland, CA",7
19393,Southwest Airlines Co.,"Detroit, MI","Oklahoma City, OK",6
19393,Southwest Airlines Co.,"Detroit, MI","Omaha, NE",10
19393,Southwest Airlines Co.,"Detroit, MI","Ontario, CA",7
19393,Southwest Airlines Co.,"Detroit, MI","Orlando, FL",10
19393,Southwest Airlines Co.,"Detroit, MI","Panama City, FL",6
19393,Southwest Airlines Co.,"Detroit, MI","Pensacola, FL",7
19393,Southwest Airlines Co.,"Detroit, MI","Philadelphia, PA",3
19393,Southwest Airlines Co.,"Detroit, MI","Phoenix, AZ",12
19393,Southwest Airlines Co.,"Detroit, MI","Pittsburgh, PA",5
19393,Southwest Airlines Co.,"Detroit, MI","Portland, OR",7
19393,Southwest Airlines Co.,"Detroit, MI","Providence, RI",1
19393,Southwest Airlines Co.,"Detroit, MI","Raleigh/Durham, NC",7
19393,Southwest Airlines Co.,"Detroit, MI","Reno, NV",5
19393,Southwest Airlines Co.,"Detroit, MI","Richmond, VA",1
19393,Southwest Airlines Co.,"Detroit, MI","Sacramento, CA",6
19393,Southwest Airlines Co.,"Detroit, MI","Salt Lake City, UT",5
19393,Southwest Airlines Co.,"Detroit, MI","San Antonio, TX",8
19393,Southwest Airlines Co.,"Detroit, MI","San Diego, CA",10
19393,Southwest Airlines Co.,"Detroit, MI","San Francisco, CA",7
19393,Southwest Airlines Co.,"Detroit, MI","San Jose, CA",6
19393,Southwest Airlines Co.,"Detroit, MI","Seattle, WA",11
19393,Southwest Airlines Co.,"Detroit, MI","Spokane, WA",5
19393,Southwest Airlines Co.,"Detroit, MI","St. Louis, MO",12
19393,Southwest Airlines Co.,"Detroit, MI","Tampa, FL",8
19393,Southwest Airlines Co.,"Detroit, MI","Tucson, AZ",2
19393,Southwest Airlines Co.,"Detroit, MI","Tulsa, OK",10
19393,Southwest Airlines Co.,"Detroit, MI","Washington, DC",11
19393,Southwest Airlines Co.,"Detroit, MI","West Palm Beach/Palm Beach, FL",6
19393,Southwest Airlines Co.,"Detroit, MI","Wichita, KS",2
19393,Southwest Airlines Co.,"El Paso, TX","Amarillo, TX",11
19393,Southwest Airlines Co.,"El Paso, TX","Atlanta, GA",10
19393,Southwest Airlines Co.,"El Paso, TX","Austin, TX",13
19393,Southwest Airlines Co.,"El Paso, TX","Baltimore, MD",8
19393,Southwest Airlines Co.,"El Paso, TX","Birmingham, AL",6
19393,Southwest Airlines Co.,"El Paso, TX","Boise, ID",4
19393,Southwest Airlines Co.,"El Paso, TX","Boston, MA",5
19393,Southwest Airlines Co.,"El Paso, TX","Buffalo, NY",3
19393,Southwest Airlines Co.,"El Paso, TX","Burbank, CA",7
19393,Southwest Airlines Co.,"El Paso, TX","Chicago, IL",11
19393,Southwest Airlines Co.,"El Paso, TX","Cleveland, OH",1
19393,Southwest Airlines Co.,"El Paso, TX","Columbus, OH",4
19393,Southwest Airlines Co.,"El Paso, TX","Corpus Christi, TX",3
19393,Southwest Airlines Co.,"El Paso, TX","Dallas, TX",13
19393,Southwest Airlines Co.,"El Paso, TX","Denver, CO",11
19393,Southwest Airlines Co.,"El Paso, TX","Fort Lauderdale, FL",9
19393,Southwest Airlines Co.,"El Paso, TX","Fort Myers, FL",3
19393,Southwest Airlines Co.,"El Paso, TX","Greer, SC",2
19393,Southwest Airlines Co.,"El Paso, TX","Harlingen/San Benito, TX",2
19393,Southwest Airlines Co.,"El Paso, TX","Houston, TX",13
19393,Southwest Airlines Co.,"El Paso, TX","Indianapolis, IN",3
19393,Southwest Airlines Co.,"El Paso, TX","Kansas City, MO",6
19393,Southwest Airlines Co.,"El Paso, TX","Las Vegas, NV",12
19393,Southwest Airlines Co.,"El Paso, TX","Little Rock, AR",4
19393,Southwest Airlines Co.,"El Paso, TX","Los Angeles, CA",12
19393,Southwest Airlines Co.,"El Paso, TX","Louisville, KY",2
19393,Southwest Airlines Co.,"El Paso, TX","Lubbock, TX",5
19393,Southwest Airlines Co.,"El Paso, TX","Midland/Odessa, TX",2
19393,Southwest Airlines Co.,"El Paso, TX","Milwaukee, WI",6
19393,Southwest Airlines Co.,"El Paso, TX","Minneapolis, MN",4
19393,Southwest Airlines Co.,"El Paso, TX","Nashville, TN",12
19393,Southwest Airlines Co.,"El Paso, TX","New Orleans, LA",11
19393,Southwest Airlines Co.,"El Paso, TX","New York, NY",3
19393,Southwest Airlines Co.,"El Paso, TX","Newark, NJ",6
19393,Southwest Airlines Co.,"El Paso, TX","Oakland, CA",12
19393,Southwest Airlines Co.,"El Paso, TX","Oklahoma City, OK",11
19393,Southwest Airlines Co.,"El Paso, TX","Omaha, NE",6
19393,Southwest Airlines Co.,"El Paso, TX","Ontario, CA",6
19393,Southwest Airlines Co.,"El Paso, TX","Orlando, FL",6
19393,Southwest Airlines Co.,"El Paso, TX","Panama City, FL",2
19393,Southwest Airlines Co.,"El Paso, TX","Pensacola, FL",4
19393,Southwest Airlines Co.,"El Paso, TX","Philadelphia, PA",5
19393,Southwest Airlines Co.,"El Paso, TX","Phoenix, AZ",12
19393,Southwest Airlines Co.,"El Paso, TX","Pittsburgh, PA",7
19393,Southwest Airlines Co.,"El Paso, TX","Portland, OR",6
19393,Southwest Airlines Co.,"El Paso, TX","Providence, RI",4
19393,Southwest Airlines Co.,"El Paso, TX","Raleigh/Durham, NC",6
19393,Southwest Airlines Co.,"El Paso, TX","Reno, NV",8
19393,Southwest Airlines Co.,"El Paso, TX","Sacramento, CA",10
19393,Southwest Airlines Co.,"El Paso, TX","Salt Lake City, UT",7
19393,Southwest Airlines Co.,"El Paso, TX","San Antonio, TX",12
19393,Southwest Airlines Co.,"El Paso, TX","San Diego, CA",11
19393,Southwest Airlines Co.,"El Paso, TX","San Francisco, CA",8
19393,Southwest Airlines Co.,"El Paso, TX","San Jose, CA",12
19393,Southwest Airlines Co.,"El Paso, TX","Santa Ana, CA",5
19393,Southwest Airlines Co.,"El Paso, TX","Seattle, WA",8
19393,Southwest Airlines Co.,"El Paso, TX","Spokane, WA",8
19393,Southwest Airlines Co.,"El Paso, TX","St. Louis, MO",11
19393,Southwest Airlines Co.,"El Paso, TX","Tampa, FL",10
19393,Southwest Airlines Co.,"El Paso, TX","Tulsa, OK",1
19393,Southwest Airlines Co.,"El Paso, TX","Washington, DC",3
19393,Southwest Airlines Co.,"El Paso, TX","Wichita, KS",7
19393,Southwest Airlines Co.,"Eugene, OR","Phoenix, AZ",1
19393,Southwest Airlines Co.,"Fargo, ND","Dallas, TX",1
19393,Southwest Airlines Co.,"Fargo, ND","Youngstown/Warren, OH",1
19393,Southwest Airlines Co.,"Fayetteville, AR","Denver, CO",1
19393,Southwest Airlines Co.,"Fayetteville, AR","Indianapolis, IN",1
19393,Southwest Airlines Co.,"Fayetteville, AR","Tupelo, MS",1
19393,Southwest Airlines Co.,"Flint, MI","Albuquerque, NM",4
19393,Southwest Airlines Co.,"Flint, MI","Atlanta, GA",4
19393,Southwest Airlines Co.,"Flint, MI","Austin, TX",2
19393,Southwest Airlines Co.,"Flint, MI","Baltimore, MD",5
19393,Southwest Airlines Co.,"Flint, MI","Boise, ID",3
19393,Southwest Airlines Co.,"Flint, MI","Boston, MA",2
19393,Southwest Airlines Co.,"Flint, MI","Charleston, SC",3
19393,Southwest Airlines Co.,"Flint, MI","Chicago, IL",9
19393,Southwest Airlines Co.,"Flint, MI","Denver, CO",1
19393,Southwest Airlines Co.,"Flint, MI","Fort Lauderdale, FL",3
19393,Southwest Airlines Co.,"Flint, MI","Fort Myers, FL",8
19393,Southwest Airlines Co.,"Flint, MI","Harlingen/San Benito, TX",1
19393,Southwest Airlines Co.,"Flint, MI","Hartford, CT",2
19393,Southwest Airlines Co.,"Flint, MI","Houston, TX",7
19393,Southwest Airlines Co.,"Flint, MI","Jacksonville, FL",3
19393,Southwest Airlines Co.,"Flint, MI","Kansas City, MO",5
19393,Southwest Airlines Co.,"Flint, MI","Las Vegas, NV",6
19393,Southwest Airlines Co.,"Flint, MI","Los Angeles, CA",1
19393,Southwest Airlines Co.,"Flint, MI","Louisville, KY",1
19393,Southwest Airlines Co.,"Flint, MI","Minneapolis, MN",3
19393,Southwest Airlines Co.,"Flint, MI","Nashville, TN",8
19393,Southwest Airlines Co.,"Flint, MI","New Orleans, LA",1
19393,Southwest Airlines Co.,"Flint, MI","Oakland, CA",4
19393,Southwest Airlines Co.,"Flint, MI","Oklahoma City, OK",3
19393,Southwest Airlines Co.,"Flint, MI","Orlando, FL",12
19393,Southwest Airlines Co.,"Flint, MI","Portland, OR",2
19393,Southwest Airlines Co.,"Flint, MI","Providence, RI",1
19393,Southwest Airlines Co.,"Flint, MI","Raleigh/Durham, NC",4
19393,Southwest Airlines Co.,"Flint, MI","Sacramento, CA",3
19393,Southwest Airlines Co.,"Flint, MI","San Francisco, CA",2
19393,Southwest Airlines Co.,"Flint, MI","Santa Ana, CA",2
19393,Southwest Airlines Co.,"Flint, MI","St. Louis, MO",1
